RootImage,BotSum,HumanSum
nCO1 Control 5-3 36,0,0
CO1 Lithium 5-3 10,1,1
AO1 Control 5-3 29,0,0
ACO1 Lithium 5-3 42,7,4
ACO1 Control 5-3 10(1),6,5
AO1 Lithium 5-3 11,10,6
AO1 Control 5-3 47,1,0
CO1 Lithium 5-3 11,7,12
nCO1 Control 5-3 12,0,0
ACO1 Control 5-3 41,0,0
ACO1 Lithium 5-3 3,2,3
ACO1 Lithium 5-3 2,0,0
ACO1 Control 5-3 21,3,4
ACO1 Control 5-3 16,4,6
NCO1 Lithium 5-3 37,0,0
ACO1 Control 5-3 43,0,0
CO1 Lithium 5-3 2,3,3
CO1 Lithium 5-3 21,2,5
AO1 Control 5-3 42,0,0
ACO1 Control 5-3 36,4,5
CO1 Lithium 5-3 8,2,6
AO1 Control 5-3 34,1,2
nCO1 Control 5-3 2,8,6
AO1 Lithium 5-3 3,0,0
CO1 Lithium 5-3 26,1,2
AO1 Lithium 5-3 47,7,12
ACO1 Lithium 5-3 46,0,0
AO1 Control 5-3 48,0,0
ACO1 Lithium 5-3 25,4,4
nCO1 Control 5-3 27,7,1
CO1 Control 5-3 44,0,0
AO1 Control 5-3 15,6,9
CO1 Lithium 5-3 39,4,7
nCO1 Control 5-3 43,4,5
nCO1 Control 5-3 22,4,1
nCO1 Control 5-3 35(1),1,1
NCO1 Lithium 5-3 21,2,3
NCO1 Lithium 5-3 23,9,10
CO1 Control 5-3 12,4,4
NCO1 Lithium 5-3 48,4,5
AO1 Control 5-3 13,2,3
AO1 Lithium 5-3 41,2,2
NCO1 Lithium 5-3 39,5,8
nCO1 Control 5-3 5,3,0
nCO1 Control 5-3 21,3,1
ACO1 Control 5-3 5,2,1
AO1 Lithium 5-3 34,1,1
nCO1 Control 5-3 23,8,7
AO1 Lithium 5-3 9,2,2
ACO1 Control 5-3 44,1,1
AO1 Control 5-3 49,3,2
nCO1 Control 5-3 24,5,4
ACO1 Control 5-3 22,2,0
CO1 Control 5-3 27,0,0
ACO1 Lithium 5-3 45,3,3
AO1 Control 5-3 31,0,1
NCO1 Lithium 5-3 4,5,6
AO1 Control 5-3 30,0,0
CO1 Control 5-3 3,8,4
NCO1 Lithium 5-3 16,9,7
CO1 Lithium 5-3 17,4,6
AO1 Lithium 5-3 7,3,3
CO1 Control 5-3 29,1,1
AO1 Lithium 5-3 17,5,6
CO1 Lithium 5-3 36,5,6
CO1 Lithium 5-3 15(1),7,9
AO1 Lithium 5-3 40,0,0
ACO1 Lithium 5-3 8,1,1
AO1 Lithium 5-3 25,13,7
nCO1 Control 5-3 38,21,16
AO1 Control 5-3 9,4,3
ACO1 Control 5-3 11,0,0
CO1 Lithium 5-3 22,2,3
CO1 Control 5-3 26,7,2
NCO1 Lithium 5-3 50,5,11
ACO1 Control 5-3 40,1,0
ACO1 Lithium 5-3 11,0,0
ACO1 Control 5-3 26,9,6
AO1 Lithium 5-3 49,4,8
CO1 Lithium 5-3 7,0,1
ACO1 Control 5-3 19,2,9
nCO1 Control 5-3 39,4,0
AO1 Lithium 5-3 20,0,1
nCO1 Control 5-3 48,7,3
ACO1 Control 5-3 38(1),2,3
ACO1 Control 5-3 39,2,1
nCO1 Control 5-3 50,2,4
CO1 Lithium 5-3 1,1,1
ACO1 Lithium 5-3 17,3,4
ACO1 Control 5-3 35,1,1
AO1 Control 5-3 18,0,0
AO1 Lithium 5-3 5,2,1
AO1 Lithium 5-3 50,0,0
CO1 Control 5-3 38,5,3
ACO1 Control 5-3 2,0,0
NCO1 Lithium 5-3 11,6,10
CO1 Lithium 5-3 40,0,0
CO1 Lithium 5-3 18,3,1
ACO1 Control 5-3 33,3,2
AO1 Lithium 5-3 38,5,5
CO1 Control 5-3 24,2,3
AO1 Control 5-3 22,9,5
AO1 Control 5-3 44,3,4
NCO1 Lithium 5-3 38,11,21
CO1 Lithium 5-3 38,2,5
AO1 Lithium 5-3 24,0,0
AO1 Control 5-3 33,0,1
NCO1 Lithium 5-3 45,14,18
AO1 Lithium 5-3 43,7,7
AO1 Control 5-3 37,0,0
NCO1 Lithium 5-3 31,1,1
AO1 Control 5-3 38,2,2
CO1 Lithium 5-3 41,7,6
AO1 Control 5-3 8,3,3
CO1 Control 5-3 41,3,2
CO1 Lithium 5-3 13,1,1
NCO1 Lithium 5-3 29,3,5
AO1 Lithium 5-3 31,8,6
CO1 Lithium 5-3 27,6,8
CO1 Lithium 5-3 32,0,3
NCO1 Lithium 5-3 40,4,5
ACO1 Control 5-3 20,4,6
AO1 Control 5-3 26,0,1
AO1 Lithium 5-3 10,1,2
ACO1 Lithium 5-3 1,1,1
AO1 Control 5-3 20,0,0
ACO1 Lithium 5-3 36,3,1
CO1 Lithium 5-3 44,0,0
CO1 Control 5-3 7,2,0
CO1 Control 5-3 23,0,0
CO1 Control 5-3 20,1,1
NCO1 Lithium 5-3 27,4,1
CO1 Lithium 5-3 17(1),13,8
ACO1 Control 5-3 29,0,0
AO1 Lithium 5-3 39,2,1
NCO1 Lithium 5-3 22,2,1
AO1 Lithium 5-3 4,3,2
NCO1 Lithium 5-3 1,3,3
AO1 Control 5-3 27,0,1
ACO1 Lithium 5-3 38,3,6
CO1 Lithium 5-3 29,3,2
NCO1 Lithium 5-3 7,4,4
nCO1 Control 5-3 49,0,0
ACO1 Lithium 5-3 27,0,0
AO1 Lithium 5-3 2,0,0
AO1 Lithium 5-3 12,5,4
nCO1 Control 5-3 11,13,8
NCO1 Lithium 5-3 42,12,16
NCO1 Lithium 5-3 46,18,15
ACO1 Lithium 5-3 31,1,1
ACO1 Lithium 5-3 21,2,2
NCO1 Lithium 5-3 9,12,9
NCO1 Lithium 5-3 19,2,8
AO1 Lithium 5-3 29,7,4
ACO1 Lithium 5-3 37,0,0
NCO1 Lithium 5-3 12,5,6
CO1 Lithium 5-3 46,5,5
CO1 Lithium 5-3 47,1,1
AO1 Control 5-3 50,0,0
nCO1 Control 5-3 15,11,6
AO1 Control 5-3 35,1,2
CO1 Lithium 5-3 19,2,2
CO1 Lithium 5-3 43,0,0
ACO1 Lithium 5-3 26,1,2
NCO1 Lithium 5-3 33,7,9
ACO1 Lithium 5-3 6,1,1
CO1 Lithium 5-3 12,1,0
AO1 Control 5-3 14,2,1
NCO1 Lithium 5-3 49,5,4
CO1 Lithium 5-3 20,2,5
ACO1 Lithium 5-3 23,2,4
AO1 Control 5-3 21,0,0
NCO1 Lithium 5-3 28,0,0
