RootImage,BotSum,HumanSum
CO1 Lithium 5-3 30,2,2
nCO1 Control 5-3 14,3,4
nCO1 Control 5-3 19,20,15
AO1 Lithium 5-3 6,0,0
NCO1 Lithium 5-3 26,0,0
AO1 Lithium 5-3 35,0,0
CO1 Control 5-3 34,1,1
NCO1 Lithium 5-3 25,4,3
NCO1 Lithium 5-3 32,2,2
CO1 Control 5-3 21,1,1
NCO1 Lithium 5-3 3,0,0
nCO1 Control 5-3 36,1,0
CO1 Lithium 5-3 10,1,1
AO1 Control 5-3 29,0,0
ACO1 Lithium 5-3 42,5,4
ACO1 Control 5-3 10(1),6,5
AO1 Lithium 5-3 11,10,6
AO1 Control 5-3 47,0,0
CO1 Lithium 5-3 11,12,12
nCO1 Control 5-3 12,0,0
ACO1 Control 5-3 41,0,0
ACO1 Lithium 5-3 3,3,3
ACO1 Lithium 5-3 2,0,0
ACO1 Control 5-3 21,4,4
ACO1 Control 5-3 16,8,6
NCO1 Lithium 5-3 37,0,0
ACO1 Control 5-3 43,0,0
CO1 Lithium 5-3 2,2,3
CO1 Lithium 5-3 21,4,5
AO1 Control 5-3 42,0,0
ACO1 Control 5-3 36,6,5
CO1 Lithium 5-3 8,2,6
AO1 Control 5-3 34,2,2
nCO1 Control 5-3 2,10,6
AO1 Lithium 5-3 3,0,0
CO1 Lithium 5-3 26,2,2
AO1 Lithium 5-3 47,19,12
ACO1 Lithium 5-3 46,0,0
AO1 Control 5-3 48,0,0
ACO1 Lithium 5-3 25,4,4
nCO1 Control 5-3 27,6,1
CO1 Control 5-3 44,0,0
AO1 Control 5-3 15,7,9
CO1 Lithium 5-3 39,6,7
nCO1 Control 5-3 43,11,5
nCO1 Control 5-3 22,7,1
nCO1 Control 5-3 35(1),1,1
NCO1 Lithium 5-3 21,2,3
NCO1 Lithium 5-3 23,10,10
CO1 Control 5-3 12,3,4
NCO1 Lithium 5-3 48,5,5
AO1 Control 5-3 13,5,3
AO1 Lithium 5-3 41,3,2
NCO1 Lithium 5-3 39,7,8
nCO1 Control 5-3 5,2,0
nCO1 Control 5-3 21,4,1
ACO1 Control 5-3 5,1,1
AO1 Lithium 5-3 34,1,1
nCO1 Control 5-3 23,10,7
AO1 Lithium 5-3 9,4,2
ACO1 Control 5-3 44,1,1
AO1 Control 5-3 49,7,2
nCO1 Control 5-3 24,4,4
ACO1 Control 5-3 22,2,0
CO1 Control 5-3 27,1,0
ACO1 Lithium 5-3 45,3,3
AO1 Control 5-3 31,1,1
NCO1 Lithium 5-3 4,7,6
AO1 Control 5-3 30,0,0
CO1 Control 5-3 3,4,4
NCO1 Lithium 5-3 16,9,7
CO1 Lithium 5-3 17,6,6
AO1 Lithium 5-3 7,1,3
CO1 Control 5-3 29,1,1
AO1 Lithium 5-3 17,4,6
CO1 Lithium 5-3 36,5,6
CO1 Lithium 5-3 15(1),7,9
AO1 Lithium 5-3 40,0,0
ACO1 Lithium 5-3 8,1,1
AO1 Lithium 5-3 25,6,7
nCO1 Control 5-3 38,18,16
AO1 Control 5-3 9,4,3
ACO1 Control 5-3 11,0,0
CO1 Lithium 5-3 22,2,3
CO1 Control 5-3 26,4,2
NCO1 Lithium 5-3 50,10,11
ACO1 Control 5-3 40,0,0
ACO1 Lithium 5-3 11,0,0
ACO1 Control 5-3 26,10,6
AO1 Lithium 5-3 49,8,8
CO1 Lithium 5-3 7,1,1
ACO1 Control 5-3 19,6,9
nCO1 Control 5-3 39,2,0
AO1 Lithium 5-3 20,1,1
nCO1 Control 5-3 48,6,3
ACO1 Control 5-3 38(1),2,3
ACO1 Control 5-3 39,1,1
nCO1 Control 5-3 50,4,4
CO1 Lithium 5-3 1,1,1
ACO1 Lithium 5-3 17,2,4
ACO1 Control 5-3 35,3,1
AO1 Control 5-3 18,0,0
AO1 Lithium 5-3 5,1,1
AO1 Lithium 5-3 50,0,0
CO1 Control 5-3 38,4,3
ACO1 Control 5-3 2,0,0
NCO1 Lithium 5-3 11,6,10
CO1 Lithium 5-3 40,0,0
CO1 Lithium 5-3 18,2,1
ACO1 Control 5-3 33,2,2
AO1 Lithium 5-3 38,6,5
CO1 Control 5-3 24,3,3
AO1 Control 5-3 22,7,5
AO1 Control 5-3 44,5,4
NCO1 Lithium 5-3 38,17,21
CO1 Lithium 5-3 38,5,5
AO1 Lithium 5-3 24,0,0
AO1 Control 5-3 33,1,1
NCO1 Lithium 5-3 45,18,18
AO1 Lithium 5-3 43,6,7
AO1 Control 5-3 37,0,0
NCO1 Lithium 5-3 31,1,1
AO1 Control 5-3 38,3,2
CO1 Lithium 5-3 41,6,6
AO1 Control 5-3 8,4,3
CO1 Control 5-3 41,3,2
CO1 Lithium 5-3 13,2,1
NCO1 Lithium 5-3 29,4,5
AO1 Lithium 5-3 31,6,6
CO1 Lithium 5-3 27,6,8
CO1 Lithium 5-3 32,0,3
NCO1 Lithium 5-3 40,9,5
ACO1 Control 5-3 20,5,6
AO1 Control 5-3 26,2,1
AO1 Lithium 5-3 10,2,2
ACO1 Lithium 5-3 1,1,1
AO1 Control 5-3 20,0,0
ACO1 Lithium 5-3 36,2,1
CO1 Lithium 5-3 44,0,0
CO1 Control 5-3 7,0,0
CO1 Control 5-3 23,1,0
CO1 Control 5-3 20,1,1
NCO1 Lithium 5-3 27,1,1
CO1 Lithium 5-3 17(1),7,8
ACO1 Control 5-3 29,0,0
AO1 Lithium 5-3 39,1,1
NCO1 Lithium 5-3 22,2,1
AO1 Lithium 5-3 4,1,2
NCO1 Lithium 5-3 1,4,3
AO1 Control 5-3 27,0,1
ACO1 Lithium 5-3 38,5,6
CO1 Lithium 5-3 29,3,2
NCO1 Lithium 5-3 7,4,4
nCO1 Control 5-3 49,0,0
ACO1 Lithium 5-3 27,0,0
AO1 Lithium 5-3 2,0,0
AO1 Lithium 5-3 12,3,4
nCO1 Control 5-3 11,12,8
NCO1 Lithium 5-3 42,11,16
NCO1 Lithium 5-3 46,14,15
ACO1 Lithium 5-3 31,2,1
ACO1 Lithium 5-3 21,1,2
NCO1 Lithium 5-3 9,5,9
NCO1 Lithium 5-3 19,8,8
AO1 Lithium 5-3 29,6,4
ACO1 Lithium 5-3 37,0,0
NCO1 Lithium 5-3 12,5,6
CO1 Lithium 5-3 46,5,5
CO1 Lithium 5-3 47,2,1
AO1 Control 5-3 50,0,0
nCO1 Control 5-3 15,11,6
AO1 Control 5-3 35,1,2
CO1 Lithium 5-3 19,2,2
CO1 Lithium 5-3 43,0,0
ACO1 Lithium 5-3 26,0,2
NCO1 Lithium 5-3 33,7,9
ACO1 Lithium 5-3 6,1,1
CO1 Lithium 5-3 12,1,0
AO1 Control 5-3 14,1,1
NCO1 Lithium 5-3 49,5,4
CO1 Lithium 5-3 20,5,5
ACO1 Lithium 5-3 23,2,4
AO1 Control 5-3 21,0,0
NCO1 Lithium 5-3 28,0,0
