RootImage,BotSum,HumanSum
nCO1 Control 5-3 36,0,0
CO1 Lithium 5-3 10,1,1
AO1 Control 5-3 29,0,0
ACO1 Lithium 5-3 42,7,4
ACO1 Control 5-3 10(1),6,5
AO1 Lithium 5-3 11,11,6
AO1 Control 5-3 47,0,0
CO1 Lithium 5-3 11,4,12
nCO1 Control 5-3 12,2,0
ACO1 Control 5-3 41,0,0
ACO1 Lithium 5-3 3,3,3
ACO1 Lithium 5-3 2,0,0
ACO1 Control 5-3 21,5,4
ACO1 Control 5-3 16,5,6
NCO1 Lithium 5-3 37,0,0
ACO1 Control 5-3 43,0,0
CO1 Lithium 5-3 2,5,3
CO1 Lithium 5-3 21,3,5
AO1 Control 5-3 42,0,0
ACO1 Control 5-3 36,9,5
CO1 Lithium 5-3 8,4,6
AO1 Control 5-3 34,1,2
nCO1 Control 5-3 2,8,6
AO1 Lithium 5-3 3,0,0
CO1 Lithium 5-3 26,2,2
AO1 Lithium 5-3 47,9,12
ACO1 Lithium 5-3 46,0,0
AO1 Control 5-3 48,0,0
ACO1 Lithium 5-3 25,5,4
nCO1 Control 5-3 27,3,1
CO1 Control 5-3 44,0,0
AO1 Control 5-3 15,6,9
CO1 Lithium 5-3 39,4,7
nCO1 Control 5-3 43,2,5
nCO1 Control 5-3 22,10,1
nCO1 Control 5-3 35(1),1,1
NCO1 Lithium 5-3 21,4,3
NCO1 Lithium 5-3 23,6,10
CO1 Control 5-3 12,3,4
NCO1 Lithium 5-3 48,4,5
AO1 Control 5-3 13,3,3
AO1 Lithium 5-3 41,5,2
NCO1 Lithium 5-3 39,7,8
nCO1 Control 5-3 5,2,0
nCO1 Control 5-3 21,4,1
ACO1 Control 5-3 5,1,1
AO1 Lithium 5-3 34,1,1
nCO1 Control 5-3 23,11,7
AO1 Lithium 5-3 9,3,2
ACO1 Control 5-3 44,1,1
AO1 Control 5-3 49,3,2
nCO1 Control 5-3 24,5,4
ACO1 Control 5-3 22,0,0
CO1 Control 5-3 27,1,0
ACO1 Lithium 5-3 45,4,3
AO1 Control 5-3 31,0,1
NCO1 Lithium 5-3 4,5,6
AO1 Control 5-3 30,0,0
CO1 Control 5-3 3,8,4
NCO1 Lithium 5-3 16,1,7
CO1 Lithium 5-3 17,2,6
AO1 Lithium 5-3 7,1,3
CO1 Control 5-3 29,1,1
AO1 Lithium 5-3 17,3,6
CO1 Lithium 5-3 36,2,6
CO1 Lithium 5-3 15(1),6,9
AO1 Lithium 5-3 40,0,0
ACO1 Lithium 5-3 8,1,1
AO1 Lithium 5-3 25,8,7
nCO1 Control 5-3 38,18,16
AO1 Control 5-3 9,0,3
ACO1 Control 5-3 11,0,0
CO1 Lithium 5-3 22,2,3
CO1 Control 5-3 26,7,2
NCO1 Lithium 5-3 50,6,11
ACO1 Control 5-3 40,0,0
ACO1 Lithium 5-3 11,1,0
ACO1 Control 5-3 26,12,6
AO1 Lithium 5-3 49,3,8
CO1 Lithium 5-3 7,0,1
ACO1 Control 5-3 19,7,9
nCO1 Control 5-3 39,3,0
AO1 Lithium 5-3 20,0,1
nCO1 Control 5-3 48,6,3
ACO1 Control 5-3 38(1),3,3
ACO1 Control 5-3 39,0,1
nCO1 Control 5-3 50,2,4
CO1 Lithium 5-3 1,1,1
ACO1 Lithium 5-3 17,3,4
ACO1 Control 5-3 35,1,1
AO1 Control 5-3 18,0,0
AO1 Lithium 5-3 5,1,1
AO1 Lithium 5-3 50,0,0
CO1 Control 5-3 38,6,3
ACO1 Control 5-3 2,2,0
NCO1 Lithium 5-3 11,12,10
CO1 Lithium 5-3 40,0,0
CO1 Lithium 5-3 18,3,1
ACO1 Control 5-3 33,1,2
AO1 Lithium 5-3 38,8,5
CO1 Control 5-3 24,2,3
AO1 Control 5-3 22,8,5
AO1 Control 5-3 44,5,4
NCO1 Lithium 5-3 38,19,21
CO1 Lithium 5-3 38,2,5
AO1 Lithium 5-3 24,0,0
AO1 Control 5-3 33,1,1
NCO1 Lithium 5-3 45,18,18
AO1 Lithium 5-3 43,5,7
AO1 Control 5-3 37,0,0
NCO1 Lithium 5-3 31,1,1
AO1 Control 5-3 38,3,2
CO1 Lithium 5-3 41,6,6
AO1 Control 5-3 8,4,3
CO1 Control 5-3 41,1,2
CO1 Lithium 5-3 13,1,1
NCO1 Lithium 5-3 29,7,5
AO1 Lithium 5-3 31,4,6
CO1 Lithium 5-3 27,4,8
CO1 Lithium 5-3 32,0,3
NCO1 Lithium 5-3 40,2,5
ACO1 Control 5-3 20,4,6
AO1 Control 5-3 26,0,1
AO1 Lithium 5-3 10,3,2
ACO1 Lithium 5-3 1,0,1
AO1 Control 5-3 20,0,0
ACO1 Lithium 5-3 36,5,1
CO1 Lithium 5-3 44,0,0
CO1 Control 5-3 7,1,0
CO1 Control 5-3 23,0,0
CO1 Control 5-3 20,2,1
NCO1 Lithium 5-3 27,4,1
CO1 Lithium 5-3 17(1),10,8
ACO1 Control 5-3 29,0,0
AO1 Lithium 5-3 39,0,1
NCO1 Lithium 5-3 22,0,1
AO1 Lithium 5-3 4,3,2
NCO1 Lithium 5-3 1,4,3
AO1 Control 5-3 27,0,1
ACO1 Lithium 5-3 38,5,6
CO1 Lithium 5-3 29,6,2
NCO1 Lithium 5-3 7,2,4
nCO1 Control 5-3 49,0,0
ACO1 Lithium 5-3 27,0,0
AO1 Lithium 5-3 2,0,0
AO1 Lithium 5-3 12,10,4
nCO1 Control 5-3 11,10,8
NCO1 Lithium 5-3 42,14,16
NCO1 Lithium 5-3 46,14,15
ACO1 Lithium 5-3 31,1,1
ACO1 Lithium 5-3 21,3,2
NCO1 Lithium 5-3 9,12,9
NCO1 Lithium 5-3 19,7,8
AO1 Lithium 5-3 29,12,4
ACO1 Lithium 5-3 37,0,0
NCO1 Lithium 5-3 12,6,6
CO1 Lithium 5-3 46,6,5
CO1 Lithium 5-3 47,1,1
AO1 Control 5-3 50,0,0
nCO1 Control 5-3 15,6,6
AO1 Control 5-3 35,2,2
CO1 Lithium 5-3 19,3,2
CO1 Lithium 5-3 43,0,0
ACO1 Lithium 5-3 26,0,2
NCO1 Lithium 5-3 33,11,9
ACO1 Lithium 5-3 6,0,1
CO1 Lithium 5-3 12,0,0
AO1 Control 5-3 14,2,1
NCO1 Lithium 5-3 49,5,4
CO1 Lithium 5-3 20,2,5
ACO1 Lithium 5-3 23,2,4
AO1 Control 5-3 21,0,0
NCO1 Lithium 5-3 28,0,0
