RootImage,BotSum,HumanSum
AO1 Lithium 5-3 1,2,2
CO1 Lithium 5-3 23,4,4
nCO1 Control 5-3 45,0,0
NCO1 Lithium 5-3 13,6,7
ACO1 Control 5-3 38,0,0
CO1 Control 5-3 45,3,5
AO1 Lithium 5-3 30,4,6
AO1 Lithium 5-3 33,0,0
nCO1 Control 5-3 6,0,2
ACO1 Lithium 5-3 4,0,0
ACO1 Control 5-3 27,0,1
ACO1 Control 5-3 23,4,10
CO1 Control 5-3 6,0,5
AO1 Lithium 5-3 18,0,0
AO1 Control 5-3 39,8,13
NCO1 Lithium 5-3 44,6,5
ACO1 Control 5-3 28,2,4
CO1 Control 5-3 9,2,2
nCO1 Control 5-3 31,0,1
AO1 Lithium 5-3 26,2,4
AO1 Control 5-3 40,1,1
ACO1 Lithium 5-3 44,8,7
CO1 Control 5-3 39,2,1
AO1 Lithium 5-3 42,2,7
AO1 Control 5-3 46,8,10
NCO1 Lithium 5-3 14,2,7
AO1 Lithium 5-3 22,1,2
ACO1 Control 5-3 15,5,3
AO1 Lithium 5-3 14,0,1
ACO1 Lithium 5-3 16,2,7
AO1 Lithium 5-3 48,1,3
CO1 Lithium 5-3 30,1,2
nCO1 Control 5-3 14,4,4
nCO1 Control 5-3 19,19,15
AO1 Lithium 5-3 6,0,0
NCO1 Lithium 5-3 26,0,0
AO1 Lithium 5-3 35,0,0
CO1 Control 5-3 34,1,1
NCO1 Lithium 5-3 25,0,3
NCO1 Lithium 5-3 32,2,2
CO1 Control 5-3 21,0,1
NCO1 Lithium 5-3 3,0,0
nCO1 Control 5-3 36,0,0
CO1 Lithium 5-3 10,1,1
AO1 Control 5-3 29,0,0
ACO1 Lithium 5-3 42,3,4
ACO1 Control 5-3 10(1),2,5
AO1 Lithium 5-3 11,5,6
AO1 Control 5-3 47,0,0
CO1 Lithium 5-3 11,6,12
nCO1 Control 5-3 12,0,0
ACO1 Control 5-3 41,0,0
ACO1 Lithium 5-3 3,3,3
ACO1 Lithium 5-3 2,0,0
ACO1 Control 5-3 21,3,4
ACO1 Control 5-3 16,6,6
NCO1 Lithium 5-3 37,0,0
ACO1 Control 5-3 43,0,0
CO1 Lithium 5-3 2,3,3
CO1 Lithium 5-3 21,0,5
AO1 Control 5-3 42,0,0
ACO1 Control 5-3 36,5,5
CO1 Lithium 5-3 8,1,6
AO1 Control 5-3 34,0,2
nCO1 Control 5-3 2,10,6
AO1 Lithium 5-3 3,0,0
CO1 Lithium 5-3 26,3,2
AO1 Lithium 5-3 47,13,12
ACO1 Lithium 5-3 46,0,0
AO1 Control 5-3 48,0,0
ACO1 Lithium 5-3 25,3,4
nCO1 Control 5-3 27,3,1
CO1 Control 5-3 44,0,0
AO1 Control 5-3 15,7,9
CO1 Lithium 5-3 39,2,7
nCO1 Control 5-3 43,4,5
nCO1 Control 5-3 22,0,1
nCO1 Control 5-3 35(1),1,1
NCO1 Lithium 5-3 21,2,3
NCO1 Lithium 5-3 23,8,10
CO1 Control 5-3 12,4,4
NCO1 Lithium 5-3 48,3,5
AO1 Control 5-3 13,2,3
AO1 Lithium 5-3 41,2,2
NCO1 Lithium 5-3 39,6,8
nCO1 Control 5-3 5,2,0
nCO1 Control 5-3 21,1,1
ACO1 Control 5-3 5,0,1
AO1 Lithium 5-3 34,1,1
nCO1 Control 5-3 23,8,7
AO1 Lithium 5-3 9,0,2
ACO1 Control 5-3 44,1,1
AO1 Control 5-3 49,3,2
nCO1 Control 5-3 24,3,4
ACO1 Control 5-3 22,0,0
CO1 Control 5-3 27,0,0
ACO1 Lithium 5-3 45,1,3
AO1 Control 5-3 31,0,1
NCO1 Lithium 5-3 4,0,6
AO1 Control 5-3 30,0,0
CO1 Control 5-3 3,4,4
NCO1 Lithium 5-3 16,9,7
CO1 Lithium 5-3 17,4,6
AO1 Lithium 5-3 7,1,3
CO1 Control 5-3 29,0,1
AO1 Lithium 5-3 17,4,6
CO1 Lithium 5-3 36,2,6
CO1 Lithium 5-3 15(1),5,9
AO1 Lithium 5-3 40,0,0
ACO1 Lithium 5-3 8,1,1
AO1 Lithium 5-3 25,6,7
nCO1 Control 5-3 38,17,16
AO1 Control 5-3 9,3,3
ACO1 Control 5-3 11,0,0
CO1 Lithium 5-3 22,1,3
CO1 Control 5-3 26,2,2
NCO1 Lithium 5-3 50,5,11
ACO1 Control 5-3 40,0,0
ACO1 Lithium 5-3 11,0,0
ACO1 Control 5-3 26,6,6
AO1 Lithium 5-3 49,4,8
CO1 Lithium 5-3 7,0,1
ACO1 Control 5-3 19,6,9
nCO1 Control 5-3 39,1,0
AO1 Lithium 5-3 20,0,1
nCO1 Control 5-3 48,4,3
ACO1 Control 5-3 38(1),2,3
ACO1 Control 5-3 39,0,1
nCO1 Control 5-3 50,3,4
CO1 Lithium 5-3 1,0,1
ACO1 Lithium 5-3 17,0,4
ACO1 Control 5-3 35,2,1
AO1 Control 5-3 18,0,0
AO1 Lithium 5-3 5,0,1
AO1 Lithium 5-3 50,0,0
CO1 Control 5-3 38,3,3
ACO1 Control 5-3 2,1,0
NCO1 Lithium 5-3 11,5,10
CO1 Lithium 5-3 40,0,0
CO1 Lithium 5-3 18,1,1
ACO1 Control 5-3 33,1,2
AO1 Lithium 5-3 38,4,5
CO1 Control 5-3 24,3,3
AO1 Control 5-3 22,2,5
AO1 Control 5-3 44,4,4
NCO1 Lithium 5-3 38,13,21
CO1 Lithium 5-3 38,1,5
AO1 Lithium 5-3 24,0,0
AO1 Control 5-3 33,1,1
NCO1 Lithium 5-3 45,11,18
AO1 Lithium 5-3 43,5,7
AO1 Control 5-3 37,0,0
NCO1 Lithium 5-3 31,2,1
AO1 Control 5-3 38,1,2
CO1 Lithium 5-3 41,3,6
AO1 Control 5-3 8,2,3
CO1 Control 5-3 41,1,2
CO1 Lithium 5-3 13,1,1
NCO1 Lithium 5-3 29,5,5
AO1 Lithium 5-3 31,1,6
CO1 Lithium 5-3 27,6,8
CO1 Lithium 5-3 32,0,3
NCO1 Lithium 5-3 40,4,5
ACO1 Control 5-3 20,1,6
AO1 Control 5-3 26,0,1
AO1 Lithium 5-3 10,1,2
ACO1 Lithium 5-3 1,1,1
AO1 Control 5-3 20,0,0
ACO1 Lithium 5-3 36,1,1
CO1 Lithium 5-3 44,0,0
CO1 Control 5-3 7,0,0
CO1 Control 5-3 23,0,0
CO1 Control 5-3 20,1,1
NCO1 Lithium 5-3 27,2,1
CO1 Lithium 5-3 17(1),8,8
ACO1 Control 5-3 29,0,0
AO1 Lithium 5-3 39,1,1
NCO1 Lithium 5-3 22,0,1
AO1 Lithium 5-3 4,1,2
NCO1 Lithium 5-3 1,4,3
AO1 Control 5-3 27,0,1
ACO1 Lithium 5-3 38,6,6
CO1 Lithium 5-3 29,0,2
NCO1 Lithium 5-3 7,2,4
nCO1 Control 5-3 49,0,0
ACO1 Lithium 5-3 27,0,0
AO1 Lithium 5-3 2,0,0
AO1 Lithium 5-3 12,3,4
nCO1 Control 5-3 11,10,8
NCO1 Lithium 5-3 42,6,16
NCO1 Lithium 5-3 46,13,15
ACO1 Lithium 5-3 31,0,1
ACO1 Lithium 5-3 21,1,2
NCO1 Lithium 5-3 9,6,9
NCO1 Lithium 5-3 19,2,8
AO1 Lithium 5-3 29,0,4
ACO1 Lithium 5-3 37,0,0
NCO1 Lithium 5-3 12,5,6
CO1 Lithium 5-3 46,3,5
CO1 Lithium 5-3 47,2,1
AO1 Control 5-3 50,0,0
nCO1 Control 5-3 15,10,6
AO1 Control 5-3 35,1,2
CO1 Lithium 5-3 19,2,2
CO1 Lithium 5-3 43,0,0
ACO1 Lithium 5-3 26,0,2
NCO1 Lithium 5-3 33,5,9
ACO1 Lithium 5-3 6,0,1
CO1 Lithium 5-3 12,0,0
AO1 Control 5-3 14,0,1
NCO1 Lithium 5-3 49,3,4
CO1 Lithium 5-3 20,3,5
ACO1 Lithium 5-3 23,1,4
AO1 Control 5-3 21,0,0
NCO1 Lithium 5-3 28,0,0
