RootImage,BotSum,HumanSum
nCO1 Control 5-3 36,1,0
CO1 Lithium 5-3 10,1,1
AO1 Control 5-3 29,0,0
ACO1 Lithium 5-3 42,5,4
ACO1 Control 5-3 10(1),6,5
AO1 Lithium 5-3 11,5,6
AO1 Control 5-3 47,0,0
CO1 Lithium 5-3 11,17,12
nCO1 Control 5-3 12,0,0
ACO1 Control 5-3 41,0,0
ACO1 Lithium 5-3 3,2,3
ACO1 Lithium 5-3 2,0,0
ACO1 Control 5-3 21,7,4
ACO1 Control 5-3 16,7,6
NCO1 Lithium 5-3 37,0,0
ACO1 Control 5-3 43,0,0
CO1 Lithium 5-3 2,3,3
CO1 Lithium 5-3 21,3,5
AO1 Control 5-3 42,0,0
ACO1 Control 5-3 36,8,5
CO1 Lithium 5-3 8,2,6
AO1 Control 5-3 34,1,2
nCO1 Control 5-3 2,10,6
AO1 Lithium 5-3 3,0,0
CO1 Lithium 5-3 26,3,2
AO1 Lithium 5-3 47,13,12
ACO1 Lithium 5-3 46,0,0
AO1 Control 5-3 48,1,0
ACO1 Lithium 5-3 25,6,4
nCO1 Control 5-3 27,6,1
CO1 Control 5-3 44,0,0
AO1 Control 5-3 15,10,9
CO1 Lithium 5-3 39,4,7
nCO1 Control 5-3 43,3,5
nCO1 Control 5-3 22,4,1
nCO1 Control 5-3 35(1),1,1
NCO1 Lithium 5-3 21,4,3
NCO1 Lithium 5-3 23,8,10
CO1 Control 5-3 12,4,4
NCO1 Lithium 5-3 48,2,5
AO1 Control 5-3 13,4,3
AO1 Lithium 5-3 41,4,2
NCO1 Lithium 5-3 39,7,8
nCO1 Control 5-3 5,2,0
nCO1 Control 5-3 21,3,1
ACO1 Control 5-3 5,0,1
AO1 Lithium 5-3 34,1,1
nCO1 Control 5-3 23,7,7
AO1 Lithium 5-3 9,4,2
ACO1 Control 5-3 44,2,1
AO1 Control 5-3 49,7,2
nCO1 Control 5-3 24,5,4
ACO1 Control 5-3 22,0,0
CO1 Control 5-3 27,0,0
ACO1 Lithium 5-3 45,6,3
AO1 Control 5-3 31,1,1
NCO1 Lithium 5-3 4,5,6
AO1 Control 5-3 30,0,0
CO1 Control 5-3 3,3,4
NCO1 Lithium 5-3 16,10,7
CO1 Lithium 5-3 17,10,6
AO1 Lithium 5-3 7,2,3
CO1 Control 5-3 29,2,1
AO1 Lithium 5-3 17,4,6
CO1 Lithium 5-3 36,6,6
CO1 Lithium 5-3 15(1),9,9
AO1 Lithium 5-3 40,0,0
ACO1 Lithium 5-3 8,2,1
AO1 Lithium 5-3 25,5,7
nCO1 Control 5-3 38,20,16
AO1 Control 5-3 9,2,3
ACO1 Control 5-3 11,0,0
CO1 Lithium 5-3 22,2,3
CO1 Control 5-3 26,4,2
NCO1 Lithium 5-3 50,8,11
ACO1 Control 5-3 40,1,0
ACO1 Lithium 5-3 11,0,0
ACO1 Control 5-3 26,12,6
AO1 Lithium 5-3 49,8,8
CO1 Lithium 5-3 7,0,1
ACO1 Control 5-3 19,5,9
nCO1 Control 5-3 39,2,0
AO1 Lithium 5-3 20,2,1
nCO1 Control 5-3 48,6,3
ACO1 Control 5-3 38(1),2,3
ACO1 Control 5-3 39,0,1
nCO1 Control 5-3 50,4,4
CO1 Lithium 5-3 1,1,1
ACO1 Lithium 5-3 17,1,4
ACO1 Control 5-3 35,2,1
AO1 Control 5-3 18,0,0
AO1 Lithium 5-3 5,3,1
AO1 Lithium 5-3 50,0,0
CO1 Control 5-3 38,7,3
ACO1 Control 5-3 2,1,0
NCO1 Lithium 5-3 11,8,10
CO1 Lithium 5-3 40,0,0
CO1 Lithium 5-3 18,1,1
ACO1 Control 5-3 33,1,2
AO1 Lithium 5-3 38,3,5
CO1 Control 5-3 24,3,3
AO1 Control 5-3 22,7,5
AO1 Control 5-3 44,4,4
NCO1 Lithium 5-3 38,11,21
CO1 Lithium 5-3 38,7,5
AO1 Lithium 5-3 24,0,0
AO1 Control 5-3 33,2,1
NCO1 Lithium 5-3 45,13,18
AO1 Lithium 5-3 43,5,7
AO1 Control 5-3 37,0,0
NCO1 Lithium 5-3 31,2,1
AO1 Control 5-3 38,2,2
CO1 Lithium 5-3 41,7,6
AO1 Control 5-3 8,3,3
CO1 Control 5-3 41,2,2
CO1 Lithium 5-3 13,4,1
NCO1 Lithium 5-3 29,4,5
AO1 Lithium 5-3 31,4,6
CO1 Lithium 5-3 27,8,8
CO1 Lithium 5-3 32,1,3
NCO1 Lithium 5-3 40,4,5
ACO1 Control 5-3 20,4,6
AO1 Control 5-3 26,0,1
AO1 Lithium 5-3 10,3,2
ACO1 Lithium 5-3 1,1,1
AO1 Control 5-3 20,0,0
ACO1 Lithium 5-3 36,1,1
CO1 Lithium 5-3 44,0,0
CO1 Control 5-3 7,0,0
CO1 Control 5-3 23,0,0
CO1 Control 5-3 20,2,1
NCO1 Lithium 5-3 27,6,1
CO1 Lithium 5-3 17(1),10,8
ACO1 Control 5-3 29,0,0
AO1 Lithium 5-3 39,1,1
NCO1 Lithium 5-3 22,4,1
AO1 Lithium 5-3 4,3,2
NCO1 Lithium 5-3 1,4,3
AO1 Control 5-3 27,0,1
ACO1 Lithium 5-3 38,3,6
CO1 Lithium 5-3 29,1,2
NCO1 Lithium 5-3 7,4,4
nCO1 Control 5-3 49,0,0
ACO1 Lithium 5-3 27,0,0
AO1 Lithium 5-3 2,0,0
AO1 Lithium 5-3 12,7,4
nCO1 Control 5-3 11,10,8
NCO1 Lithium 5-3 42,11,16
NCO1 Lithium 5-3 46,19,15
ACO1 Lithium 5-3 31,1,1
ACO1 Lithium 5-3 21,1,2
NCO1 Lithium 5-3 9,7,9
NCO1 Lithium 5-3 19,9,8
AO1 Lithium 5-3 29,7,4
ACO1 Lithium 5-3 37,0,0
NCO1 Lithium 5-3 12,6,6
CO1 Lithium 5-3 46,6,5
CO1 Lithium 5-3 47,3,1
AO1 Control 5-3 50,0,0
nCO1 Control 5-3 15,11,6
AO1 Control 5-3 35,1,2
CO1 Lithium 5-3 19,1,2
CO1 Lithium 5-3 43,0,0
ACO1 Lithium 5-3 26,0,2
NCO1 Lithium 5-3 33,8,9
ACO1 Lithium 5-3 6,2,1
CO1 Lithium 5-3 12,1,0
AO1 Control 5-3 14,0,1
NCO1 Lithium 5-3 49,7,4
CO1 Lithium 5-3 20,2,5
ACO1 Lithium 5-3 23,3,4
AO1 Control 5-3 21,0,0
NCO1 Lithium 5-3 28,0,0
