RootImage,BotSum,HumanSum
nCO1 Control 5-3 36,0,0
CO1 Lithium 5-3 10,1,1
AO1 Control 5-3 29,0,0
ACO1 Lithium 5-3 42,6,4
ACO1 Control 5-3 10(1),4,5
AO1 Lithium 5-3 11,5,6
AO1 Control 5-3 47,1,0
CO1 Lithium 5-3 11,6,12
nCO1 Control 5-3 12,2,0
ACO1 Control 5-3 41,0,0
ACO1 Lithium 5-3 3,3,3
ACO1 Lithium 5-3 2,0,0
ACO1 Control 5-3 21,4,4
ACO1 Control 5-3 16,9,6
NCO1 Lithium 5-3 37,0,0
ACO1 Control 5-3 43,0,0
CO1 Lithium 5-3 2,5,3
CO1 Lithium 5-3 21,3,5
AO1 Control 5-3 42,1,0
ACO1 Control 5-3 36,5,5
CO1 Lithium 5-3 8,2,6
AO1 Control 5-3 34,1,2
nCO1 Control 5-3 2,10,6
AO1 Lithium 5-3 3,0,0
CO1 Lithium 5-3 26,2,2
AO1 Lithium 5-3 47,7,12
ACO1 Lithium 5-3 46,0,0
AO1 Control 5-3 48,1,0
ACO1 Lithium 5-3 25,5,4
nCO1 Control 5-3 27,4,1
CO1 Control 5-3 44,1,0
AO1 Control 5-3 15,6,9
CO1 Lithium 5-3 39,5,7
nCO1 Control 5-3 43,9,5
nCO1 Control 5-3 22,7,1
nCO1 Control 5-3 35(1),1,1
NCO1 Lithium 5-3 21,2,3
NCO1 Lithium 5-3 23,9,10
CO1 Control 5-3 12,5,4
NCO1 Lithium 5-3 48,2,5
AO1 Control 5-3 13,4,3
AO1 Lithium 5-3 41,2,2
NCO1 Lithium 5-3 39,5,8
nCO1 Control 5-3 5,3,0
nCO1 Control 5-3 21,5,1
ACO1 Control 5-3 5,1,1
AO1 Lithium 5-3 34,1,1
nCO1 Control 5-3 23,7,7
AO1 Lithium 5-3 9,3,2
ACO1 Control 5-3 44,2,1
AO1 Control 5-3 49,4,2
nCO1 Control 5-3 24,3,4
ACO1 Control 5-3 22,2,0
CO1 Control 5-3 27,1,0
ACO1 Lithium 5-3 45,3,3
AO1 Control 5-3 31,1,1
NCO1 Lithium 5-3 4,2,6
AO1 Control 5-3 30,0,0
CO1 Control 5-3 3,5,4
NCO1 Lithium 5-3 16,8,7
CO1 Lithium 5-3 17,5,6
AO1 Lithium 5-3 7,1,3
CO1 Control 5-3 29,1,1
AO1 Lithium 5-3 17,5,6
CO1 Lithium 5-3 36,4,6
CO1 Lithium 5-3 15(1),6,9
AO1 Lithium 5-3 40,0,0
ACO1 Lithium 5-3 8,2,1
AO1 Lithium 5-3 25,7,7
nCO1 Control 5-3 38,15,16
AO1 Control 5-3 9,3,3
ACO1 Control 5-3 11,0,0
CO1 Lithium 5-3 22,2,3
CO1 Control 5-3 26,4,2
NCO1 Lithium 5-3 50,11,11
ACO1 Control 5-3 40,1,0
ACO1 Lithium 5-3 11,0,0
ACO1 Control 5-3 26,9,6
AO1 Lithium 5-3 49,5,8
CO1 Lithium 5-3 7,0,1
ACO1 Control 5-3 19,6,9
nCO1 Control 5-3 39,3,0
AO1 Lithium 5-3 20,0,1
nCO1 Control 5-3 48,5,3
ACO1 Control 5-3 38(1),2,3
ACO1 Control 5-3 39,1,1
nCO1 Control 5-3 50,2,4
CO1 Lithium 5-3 1,1,1
ACO1 Lithium 5-3 17,4,4
ACO1 Control 5-3 35,2,1
AO1 Control 5-3 18,0,0
AO1 Lithium 5-3 5,1,1
AO1 Lithium 5-3 50,0,0
CO1 Control 5-3 38,3,3
ACO1 Control 5-3 2,1,0
NCO1 Lithium 5-3 11,5,10
CO1 Lithium 5-3 40,0,0
CO1 Lithium 5-3 18,4,1
ACO1 Control 5-3 33,2,2
AO1 Lithium 5-3 38,6,5
CO1 Control 5-3 24,3,3
AO1 Control 5-3 22,6,5
AO1 Control 5-3 44,4,4
NCO1 Lithium 5-3 38,11,21
CO1 Lithium 5-3 38,4,5
AO1 Lithium 5-3 24,0,0
AO1 Control 5-3 33,2,1
NCO1 Lithium 5-3 45,17,18
AO1 Lithium 5-3 43,6,7
AO1 Control 5-3 37,0,0
NCO1 Lithium 5-3 31,0,1
AO1 Control 5-3 38,2,2
CO1 Lithium 5-3 41,4,6
AO1 Control 5-3 8,3,3
CO1 Control 5-3 41,4,2
CO1 Lithium 5-3 13,1,1
NCO1 Lithium 5-3 29,2,5
AO1 Lithium 5-3 31,5,6
CO1 Lithium 5-3 27,6,8
CO1 Lithium 5-3 32,0,3
NCO1 Lithium 5-3 40,6,5
ACO1 Control 5-3 20,2,6
AO1 Control 5-3 26,2,1
AO1 Lithium 5-3 10,2,2
ACO1 Lithium 5-3 1,1,1
AO1 Control 5-3 20,0,0
ACO1 Lithium 5-3 36,3,1
CO1 Lithium 5-3 44,0,0
CO1 Control 5-3 7,1,0
CO1 Control 5-3 23,1,0
CO1 Control 5-3 20,1,1
NCO1 Lithium 5-3 27,2,1
CO1 Lithium 5-3 17(1),9,8
ACO1 Control 5-3 29,0,0
AO1 Lithium 5-3 39,1,1
NCO1 Lithium 5-3 22,0,1
AO1 Lithium 5-3 4,2,2
NCO1 Lithium 5-3 1,3,3
AO1 Control 5-3 27,0,1
ACO1 Lithium 5-3 38,4,6
CO1 Lithium 5-3 29,0,2
NCO1 Lithium 5-3 7,3,4
nCO1 Control 5-3 49,0,0
ACO1 Lithium 5-3 27,0,0
AO1 Lithium 5-3 2,0,0
AO1 Lithium 5-3 12,4,4
nCO1 Control 5-3 11,12,8
NCO1 Lithium 5-3 42,12,16
NCO1 Lithium 5-3 46,9,15
ACO1 Lithium 5-3 31,2,1
ACO1 Lithium 5-3 21,3,2
NCO1 Lithium 5-3 9,5,9
NCO1 Lithium 5-3 19,6,8
AO1 Lithium 5-3 29,6,4
ACO1 Lithium 5-3 37,0,0
NCO1 Lithium 5-3 12,5,6
CO1 Lithium 5-3 46,4,5
CO1 Lithium 5-3 47,1,1
AO1 Control 5-3 50,0,0
nCO1 Control 5-3 15,8,6
AO1 Control 5-3 35,1,2
CO1 Lithium 5-3 19,2,2
CO1 Lithium 5-3 43,0,0
ACO1 Lithium 5-3 26,0,2
NCO1 Lithium 5-3 33,7,9
ACO1 Lithium 5-3 6,1,1
CO1 Lithium 5-3 12,1,0
AO1 Control 5-3 14,1,1
NCO1 Lithium 5-3 49,5,4
CO1 Lithium 5-3 20,3,5
ACO1 Lithium 5-3 23,2,4
AO1 Control 5-3 21,0,0
NCO1 Lithium 5-3 28,0,0
