RootImage,BotSum,HumanSum
AO1 Control 5-4 29,41,49
nCO1 Lithium 5-4 24,147,53
nCO1 Control 5-4 33,150,94
nCO1 Control 5-4 4,5,0
AO1 Lithium 5-4 21,32,14
CO1 Control 5-4 33,104,66
nCO1 Lithium 5-4 34,4,0
CO1 Control 5-4 8,69,60
AO1 Control 5-4 43,70,28
nCO1 Control 5-4 10,152,87
AO1 Lithium 5-4 35,50,2
CO1 Lithium 5-4 18,72,34
nCO1 Control 5-4 46,151,62
CO1 Control 5-4 50,173,46
AO1 Lithium 5-4 45,116,38
ACO1 Lithium 5-4 34,90,0
nCO1 Control 5-4 2,148,87
ACO1 Lithium 5-4 11,122,45
nCO1 Lithium 5-4 22,25,0
AO1 Lithium 5-4 7,65,49
AO1 Control 5-4 11,95,45
ACO1 Lithium 5-4 16,33,16
ACO1 Lithium 5-4 17,41,34
nCO1 Control 5-4 9,12,0
nCO1 Control 5-4 18,158,105
ACO1 Control 5-4 46,83,46
CO1 Lithium 5-4 30,158,89
ACO1 Lithium 5-4 31,41,11
ACO1 Control 5-4 24,37,16
CO1 Lithium 5-4 9,105,62
CO1 Lithium 5-4 25,137,90
AO1 Control 5-4 16,114,37
CO1 Lithium 5-4 3,123,89
ACO1 Lithium 5-4 30,34,0
ACO1 Lithium 5-4 39,16,10
ACO1 Lithium 5-4 49,138,0
ACO1 Control 5-4 31,139,92
CO1 Lithium 5-4 17,244,82
ACO1 Lithium 5-4 22,38,24
ACO1 Control 5-4 49,199,9
ACO1 Control 5-4 8,13,0
nCO1 Lithium 5-4 43,11,10
nCO1 Control 5-4 41,227,111
AO1 Lithium 5-4 49,28,8
AO1 Control 5-4 50,29,23
AO1 Lithium 5-4 5,12,2
nCO1 Control 5-4 20,155,85
nCO1 Control 5-4 5,100,80
ACO1 Control 5-4 12,37,5
nCO1 Lithium 5-4 47,87,61
AO1 Control 5-4 10,15,0
ACO1 Lithium 5-4 50,6,4
CO1 Control 5-4 36,222,76
ACO1 Control 5-4 3,86,10
nCO1 Lithium 5-4 39,118,63
ACO1 Lithium 5-4 47,252,0
nCO1 Control 5-4 26,33,0
CO1 Lithium 5-4 21,213,67
AO1 Control 5-4 45,27,29
nCO1 Control 5-4 23,140,100
CO1 Control 5-4 32,91,51
ACO1 Control 5-4 10,52,17
nCO1 Control 5-4 6,140,74
nCO1 Control 5-4 31,166,71
nCO1 Lithium 5-4 36,177,121
ACO1 Control 5-4 9,62,14
CO1 Lithium 5-4 15,138,125
AO1 Lithium 5-4 20,22,18
nCO1 Control 5-4 12,126,52
nCO1 Lithium 5-4 18,126,58
AO1 Control 5-4 20,42,5
nCO1 Lithium 5-4 26,169,97
CO1 Lithium 5-4 19,112,80
nCO1 Lithium 5-4 8,167,48
AO1 Control 5-4 40,20,11
CO1 Control 5-4 40,188,100
AO1 Lithium 5-4 17,32,13
nCO1 Lithium 5-4 44,143,101
CO1 Control 5-4 48,99,28
CO1 Control 5-4 27,83,62
CO1 Control 5-4 22,95,0
CO1 Control 5-4 13,105,66
AO1 Lithium 5-4 29,68,18
nCO1 Lithium 5-4 10,209,109
ACO1 Control 5-4 15,36,17
AO1 Control 5-4 1,78,12
AO1 Control 5-4 38,24,4
nCO1 Lithium 5-4 33,42,0
ACO1 Lithium 5-4 13,40,52
CO1 Lithium 5-4 16,120,0
ACO1 Control 5-4 23,133,67
AO1 Control 5-4 12,39,47
ACO1 Lithium 5-4 25,78,37
CO1 Control 5-4 10,138,71
nCO1 Lithium 5-4 31,116,56
AO1 Control 5-4 28,56,0
AO1 Lithium 5-4 24,10,12
ACO1 Control 5-4 30,40,0
nCO1 Lithium 5-4 20,193,119
ACO1 Control 5-4 14,157,1
nCO1 Control 5-4 27,107,51
CO1 Lithium 5-4 45,145,89
AO1 Control 5-4 8,80,40
CO1 Lithium 5-4 37,195,88
ACO1 Control 5-4 6,187,34
AO1 Control 5-4 15,73,35
ACO1 Control 5-4 4,16,0
CO1 Control 5-4 30,131,43
nCO1 Lithium 5-4 42,138,91
nCO1 Control 5-4 24,113,53
ACO1 Lithium 5-4 10,45,0
CO1 Lithium 5-4 36,243,30
AO1 Lithium 5-4 43,116,49
AO1 Control 5-4 30,33,18
AO1 Lithium 5-4 9,36,31
ACO1 Lithium 5-4 35,252,0
CO1 Lithium 5-4 1,160,38
ACO1 Control 5-4 1,132,0
ACO1 Lithium 5-4 5,37,0
nCO1 Control 5-4 13,140,66
CO1 Control 5-4 42,59,81
CO1 Lithium 5-4 39,121,70
nCO1 Control 5-4 47,50,0
ACO1 Lithium 5-4 15,19,16
CO1 Lithium 5-4 48,123,101
CO1 Control 5-4 25,81,0
ACO1 Lithium 5-4 7,13,0
ACO1 Lithium 5-4 24,39,15
ACO1 Lithium 5-4 21,54,4
nCO1 Lithium 5-4 21,137,56
CO1 Control 5-4 9,172,79
nCO1 Control 5-4 1,2,0
CO1 Lithium 5-4 24,140,69
CO1 Lithium 5-4 31,171,95
ACO1 Control 5-4 7,37,23
nCO1 Lithium 5-4 3,32,4
CO1 Control 5-4 47,132,66
CO1 Control 5-4 16,256,60
CO1 Lithium 5-4 10,160,86
nCO1 Lithium 5-4 1,242,80
CO1 Control 5-4 38,212,75
ACO1 Control 5-4 19,144,24
CO1 Lithium 5-4 49,105,0
nCO1 Lithium 5-4 14,167,70
nCO1 Control 5-4 40,82,74
AO1 Lithium 5-4 2,51,2
AO1 Lithium 5-4 10,50,30
CO1 Lithium 5-4 44,132,87
ACO1 Lithium 5-4 44,107,80
nCO1 Control 5-4 35,228,23
CO1 Control 5-4 39,117,64
AO1 Lithium 5-4 13,34,0
ACO1 Control 5-4 20,48,17
nCO1 Control 5-4 32,145,76
CO1 Control 5-4 17,129,86
AO1 Lithium 5-4 25,35,0
CO1 Lithium 5-4 29,176,102
AO1 Control 5-4 34,92,55
AO1 Control 5-4 3,60,39
ACO1 Lithium 5-4 28,0,0
CO1 Control 5-4 23,261,0
CO1 Lithium 5-4 41,218,106
ACO1 Lithium 5-4 37,20,0
ACO1 Lithium 5-4 18,23,19
AO1 Lithium 5-4 18,33,4
ACO1 Control 5-4 2,114,30
AO1 Lithium 5-4 38,46,25
AO1 Lithium 5-4 19,35,0
nCO1 Lithium 5-4 38,132,84
AO1 Lithium 5-4 32,34,0
AO1 Lithium 5-4 26,73,21
ACO1 Control 5-4 44,51,48
nCO1 Control 5-4 42,278,79
CO1 Control 5-4 4,83,39
AO1 Control 5-4 23,20,0
CO1 Lithium 5-4 27,141,88
AO1 Lithium 5-4 36,65,10
nCO1 Control 5-4 7,136,56
nCO1 Lithium 5-4 25,158,104
CO1 Control 5-4 46,116,56
AO1 Control 5-4 2,94,18
nCO1 Control 5-4 43,213,72
AO1 Control 5-4 22,129,31
AO1 Lithium 5-4 48,29,15
AO1 Control 5-4 48,95,25
CO1 Control 5-4 43,94,47
AO1 Control 5-4 13,66,36
nCO1 Lithium 5-4 5,156,61
ACO1 Control 5-4 48,34,19
AO1 Lithium 5-4 50,27,5
ACO1 Lithium 5-4 45,77,37
nCO1 Lithium 5-4 35,37,0
AO1 Lithium 5-4 27,31,0
AO1 Control 5-4 35,107,28
ACO1 Lithium 5-4 41,56,27
AO1 Control 5-4 21,91,36
nCO1 Control 5-4 21,165,44
AO1 Lithium 5-4 47,52,23
AO1 Lithium 5-4 44,83,20
CO1 Control 5-4 20,115,83
nCO1 Control 5-4 19,129,72
ACO1 Control 5-4 37,43,22
nCO1 Control 5-4 37,171,63
ACO1 Control 5-4 16,54,9
CO1 Control 5-4 35,119,77
AO1 Lithium 5-4 23,12,0
CO1 Control 5-4 7,143,64
AO1 Control 5-4 18,16,5
ACO1 Control 5-4 5,40,15
CO1 Control 5-4 11,22,0
CO1 Lithium 5-4 33,170,95
nCO1 Lithium 5-4 27,118,71
CO1 Control 5-4 19,116,0
nCO1 Lithium 5-4 37,14,3
nCO1 Lithium 5-4 45,109,67
nCO1 Control 5-4 28,55,0
CO1 Control 5-4 44,89,59
AO1 Control 5-4 24,110,0
nCO1 Control 5-4 3,37,2
ACO1 Control 5-4 11,69,21
nCO1 Control 5-4 49,11,0
nCO1 Control 5-4 15,158,54
AO1 Control 5-4 46,152,7
nCO1 Lithium 5-4 12,135,97
ACO1 Lithium 5-4 33,74,27
AO1 Lithium 5-4 3,24,1
ACO1 Control 5-4 38,29,19
ACO1 Control 5-4 29,30,0
ACO1 Control 5-4 13,149,30
ACO1 Control 5-4 35,54,30
ACO1 Lithium 5-4 32,48,0
ACO1 Lithium 5-4 29,60,3
nCO1 Lithium 5-4 4,129,75
nCO1 Control 5-4 17,165,88
nCO1 Lithium 5-4 40,200,79
nCO1 Control 5-4 25,110,67
ACO1 Control 5-4 43,51,1
AO1 Lithium 5-4 22,56,17
AO1 Lithium 5-4 1,124,41
CO1 Lithium 5-4 22,137,55
ACO1 Lithium 5-4 46,97,18
