RootImage,BotSum,HumanSum
ACO1 Lithium 5-4 1,36,13
ACO1 Lithium 5-4 38,32,0
nCO1 Lithium 5-4 7,155,88
CO1 Control 5-4 28,88,50
AO1 Lithium 5-4 30,49,41
ACO1 Control 5-4 22,122,29
nCO1 Lithium 5-4 16,204,117
ACO1 Control 5-4 18,61,22
CO1 Control 5-4 37,155,52
AO1 Control 5-4 47,60,33
AO1 Lithium 5-4 6,1,0
AO1 Control 5-4 44,69,30
nCO1 Control 5-4 36,132,1
AO1 Control 5-4 17,123,0
CO1 Lithium 5-4 14,153,0
nCO1 Lithium 5-4 17,160,83
nCO1 Control 5-4 38,136,91
AO1 Control 5-4 49,33,23
CO1 Lithium 5-4 8,102,36
CO1 Control 5-4 2,103,23
CO1 Lithium 5-4 34,76,25
AO1 Control 5-4 4,97,36
AO1 Lithium 5-4 41,17,4
ACO1 Lithium 5-4 48,47,36
nCO1 Control 5-4 22,167,75
AO1 Lithium 5-4 28,25,0
ACO1 Control 5-4 34,49,36
AO1 Lithium 5-4 4,27,0
AO1 Lithium 5-4 16,62,22
AO1 Control 5-4 31,77,35
nCO1 Control 5-4 34,118,68
AO1 Control 5-4 37,28,9
ACO1 Lithium 5-4 36,91,26
nCO1 Control 5-4 50,117,45
CO1 Control 5-4 1,135,0
AO1 Control 5-4 32,16,11
AO1 Control 5-4 5,55,9
AO1 Lithium 5-4 31,40,19
nCO1 Control 5-4 11,192,114
nCO1 Lithium 5-4 30,26,5
AO1 Lithium 5-4 11,172,13
nCO1 Lithium 5-4 28,170,84
CO1 Lithium 5-4 2,154,86
CO1 Lithium 5-4 6,263,0
nCO1 Lithium 5-4 29,144,92
CO1 Lithium 5-4 11,156,79
ACO1 Lithium 5-4 27,113,49
CO1 Control 5-4 24,163,0
CO1 Lithium 5-4 12,166,103
CO1 Lithium 5-4 5,109,92
ACO1 Lithium 5-4 2,7,1
ACO1 Lithium 5-4 19,97,35
CO1 Lithium 5-4 7,95,59
ACO1 Lithium 5-4 4,6,2
ACO1 Control 5-4 28,10,0
CO1 Control 5-4 26,151,105
CO1 Control 5-4 18,302,0
AO1 Lithium 5-4 8,35,9
CO1 Lithium 5-4 4,150,0
ACO1 Control 5-4 45,38,0
CO1 Lithium 5-4 26,182,87
CO1 Control 5-4 6,182,44
ACO1 Control 5-4 27,23,9
CO1 Control 5-4 31,140,81
ACO1 Control 5-4 50,48,3
AO1 Control 5-4 14,41,18
CO1 Lithium 5-4 40,145,88
nCO1 Control 5-4 39,140,49
ACO1 Lithium 5-4 43,13,0
nCO1 Lithium 5-4 48,91,64
AO1 Lithium 5-4 42,70,49
ACO1 Control 5-4 32,59,35
nCO1 Lithium 5-4 2,189,118
nCO1 Control 5-4 29,105,63
AO1 Control 5-4 29,23,49
nCO1 Lithium 5-4 24,128,53
nCO1 Control 5-4 33,176,94
nCO1 Control 5-4 4,19,0
AO1 Lithium 5-4 21,29,14
CO1 Control 5-4 33,100,66
nCO1 Lithium 5-4 34,10,0
CO1 Control 5-4 8,81,60
AO1 Control 5-4 43,74,28
nCO1 Control 5-4 10,150,87
AO1 Lithium 5-4 35,35,2
CO1 Lithium 5-4 18,67,34
nCO1 Control 5-4 46,143,62
CO1 Control 5-4 50,128,46
AO1 Lithium 5-4 45,121,38
ACO1 Lithium 5-4 34,136,0
nCO1 Control 5-4 2,121,87
ACO1 Lithium 5-4 11,131,45
nCO1 Lithium 5-4 22,16,0
AO1 Lithium 5-4 7,55,49
AO1 Control 5-4 11,96,45
ACO1 Lithium 5-4 16,34,16
ACO1 Lithium 5-4 17,27,34
nCO1 Control 5-4 9,10,0
nCO1 Control 5-4 18,174,105
ACO1 Control 5-4 46,92,46
CO1 Lithium 5-4 30,140,89
ACO1 Lithium 5-4 31,21,11
ACO1 Control 5-4 24,35,16
CO1 Lithium 5-4 9,101,62
CO1 Lithium 5-4 25,121,90
AO1 Control 5-4 16,116,37
CO1 Lithium 5-4 3,113,89
ACO1 Lithium 5-4 30,26,0
ACO1 Lithium 5-4 39,15,10
ACO1 Lithium 5-4 49,73,0
ACO1 Control 5-4 31,141,92
CO1 Lithium 5-4 17,250,82
ACO1 Lithium 5-4 22,37,24
ACO1 Control 5-4 49,134,9
ACO1 Control 5-4 8,8,0
nCO1 Lithium 5-4 43,9,10
nCO1 Control 5-4 41,243,111
AO1 Lithium 5-4 49,17,8
AO1 Control 5-4 50,28,23
AO1 Lithium 5-4 5,7,2
nCO1 Control 5-4 20,165,85
nCO1 Control 5-4 5,102,80
ACO1 Control 5-4 12,54,5
nCO1 Lithium 5-4 47,110,61
AO1 Control 5-4 10,15,0
ACO1 Lithium 5-4 50,6,4
CO1 Control 5-4 36,211,76
ACO1 Control 5-4 3,23,10
nCO1 Lithium 5-4 39,85,63
ACO1 Lithium 5-4 47,234,0
nCO1 Control 5-4 26,47,0
CO1 Lithium 5-4 21,185,67
AO1 Control 5-4 45,27,29
nCO1 Control 5-4 23,208,100
CO1 Control 5-4 32,97,51
ACO1 Control 5-4 10,51,17
nCO1 Control 5-4 6,191,74
nCO1 Control 5-4 31,212,71
nCO1 Lithium 5-4 36,215,121
ACO1 Control 5-4 9,41,14
CO1 Lithium 5-4 15,147,125
AO1 Lithium 5-4 20,19,18
nCO1 Control 5-4 12,155,52
nCO1 Lithium 5-4 18,105,58
AO1 Control 5-4 20,28,5
nCO1 Lithium 5-4 26,170,97
CO1 Lithium 5-4 19,110,80
nCO1 Lithium 5-4 8,127,48
AO1 Control 5-4 40,28,11
CO1 Control 5-4 40,192,100
AO1 Lithium 5-4 17,43,13
nCO1 Lithium 5-4 44,179,101
CO1 Control 5-4 48,89,28
CO1 Control 5-4 27,125,62
CO1 Control 5-4 22,78,0
CO1 Control 5-4 13,134,66
AO1 Lithium 5-4 29,53,18
nCO1 Lithium 5-4 10,191,109
ACO1 Control 5-4 15,49,17
AO1 Control 5-4 1,43,12
AO1 Control 5-4 38,22,4
nCO1 Lithium 5-4 33,12,0
ACO1 Lithium 5-4 13,57,52
CO1 Lithium 5-4 16,164,0
ACO1 Control 5-4 23,184,67
AO1 Control 5-4 12,40,47
ACO1 Lithium 5-4 25,83,37
CO1 Control 5-4 10,132,71
nCO1 Lithium 5-4 31,78,56
AO1 Control 5-4 28,24,0
AO1 Lithium 5-4 24,12,12
ACO1 Control 5-4 30,33,0
nCO1 Lithium 5-4 20,183,119
ACO1 Control 5-4 14,93,1
nCO1 Control 5-4 27,79,51
CO1 Lithium 5-4 45,117,89
AO1 Control 5-4 8,73,40
CO1 Lithium 5-4 37,180,88
ACO1 Control 5-4 6,135,34
AO1 Control 5-4 15,50,35
ACO1 Control 5-4 4,20,0
CO1 Control 5-4 30,114,43
nCO1 Lithium 5-4 42,164,91
nCO1 Control 5-4 24,112,53
ACO1 Lithium 5-4 10,37,0
CO1 Lithium 5-4 36,193,30
AO1 Lithium 5-4 43,133,49
AO1 Control 5-4 30,38,18
AO1 Lithium 5-4 9,23,31
ACO1 Lithium 5-4 35,204,0
CO1 Lithium 5-4 1,100,38
ACO1 Control 5-4 1,131,0
ACO1 Lithium 5-4 5,9,0
nCO1 Control 5-4 13,149,66
CO1 Control 5-4 42,88,81
CO1 Lithium 5-4 39,105,70
nCO1 Control 5-4 47,23,0
ACO1 Lithium 5-4 15,24,16
CO1 Lithium 5-4 48,106,101
CO1 Control 5-4 25,174,0
ACO1 Lithium 5-4 7,11,0
ACO1 Lithium 5-4 24,8,15
ACO1 Lithium 5-4 21,30,4
nCO1 Lithium 5-4 21,147,56
CO1 Control 5-4 9,166,79
nCO1 Control 5-4 1,16,0
CO1 Lithium 5-4 24,144,69
CO1 Lithium 5-4 31,162,95
ACO1 Control 5-4 7,27,23
nCO1 Lithium 5-4 3,36,4
CO1 Control 5-4 47,157,66
CO1 Control 5-4 16,187,60
CO1 Lithium 5-4 10,136,86
nCO1 Lithium 5-4 1,194,80
CO1 Control 5-4 38,230,75
ACO1 Control 5-4 19,100,24
CO1 Lithium 5-4 49,88,0
nCO1 Lithium 5-4 14,146,70
nCO1 Control 5-4 40,85,74
AO1 Lithium 5-4 2,41,2
AO1 Lithium 5-4 10,61,30
CO1 Lithium 5-4 44,129,87
ACO1 Lithium 5-4 44,147,80
nCO1 Control 5-4 35,141,23
CO1 Control 5-4 39,122,64
AO1 Lithium 5-4 13,30,0
ACO1 Control 5-4 20,82,17
nCO1 Control 5-4 32,153,76
CO1 Control 5-4 17,137,86
AO1 Lithium 5-4 25,30,0
CO1 Lithium 5-4 29,163,102
AO1 Control 5-4 34,109,55
AO1 Control 5-4 3,63,39
ACO1 Lithium 5-4 28,39,0
CO1 Control 5-4 23,153,0
CO1 Lithium 5-4 41,211,106
ACO1 Lithium 5-4 37,21,0
ACO1 Lithium 5-4 18,25,19
AO1 Lithium 5-4 18,48,4
ACO1 Control 5-4 2,97,30
AO1 Lithium 5-4 38,43,25
AO1 Lithium 5-4 19,18,0
nCO1 Lithium 5-4 38,145,84
AO1 Lithium 5-4 32,27,0
AO1 Lithium 5-4 26,45,21
ACO1 Control 5-4 44,72,48
nCO1 Control 5-4 42,231,79
CO1 Control 5-4 4,69,39
AO1 Control 5-4 23,21,0
CO1 Lithium 5-4 27,138,88
AO1 Lithium 5-4 36,62,10
nCO1 Control 5-4 7,127,56
nCO1 Lithium 5-4 25,169,104
CO1 Control 5-4 46,124,56
AO1 Control 5-4 2,75,18
nCO1 Control 5-4 43,157,72
AO1 Control 5-4 22,128,31
AO1 Lithium 5-4 48,15,15
AO1 Control 5-4 48,76,25
CO1 Control 5-4 43,87,47
AO1 Control 5-4 13,104,36
nCO1 Lithium 5-4 5,122,61
ACO1 Control 5-4 48,32,19
AO1 Lithium 5-4 50,21,5
ACO1 Lithium 5-4 45,65,37
nCO1 Lithium 5-4 35,18,0
AO1 Lithium 5-4 27,29,0
AO1 Control 5-4 35,86,28
ACO1 Lithium 5-4 41,64,27
AO1 Control 5-4 21,87,36
nCO1 Control 5-4 21,166,44
AO1 Lithium 5-4 47,42,23
AO1 Lithium 5-4 44,75,20
CO1 Control 5-4 20,136,83
nCO1 Control 5-4 19,149,72
ACO1 Control 5-4 37,52,22
nCO1 Control 5-4 37,187,63
ACO1 Control 5-4 16,60,9
CO1 Control 5-4 35,151,77
AO1 Lithium 5-4 23,12,0
CO1 Control 5-4 7,112,64
AO1 Control 5-4 18,26,5
ACO1 Control 5-4 5,35,15
CO1 Control 5-4 11,21,0
CO1 Lithium 5-4 33,193,95
nCO1 Lithium 5-4 27,131,71
CO1 Control 5-4 19,160,0
nCO1 Lithium 5-4 37,9,3
nCO1 Lithium 5-4 45,105,67
nCO1 Control 5-4 28,36,0
CO1 Control 5-4 44,106,59
AO1 Control 5-4 24,99,0
nCO1 Control 5-4 3,18,2
ACO1 Control 5-4 11,78,21
nCO1 Control 5-4 49,15,0
nCO1 Control 5-4 15,160,54
AO1 Control 5-4 46,123,7
nCO1 Lithium 5-4 12,155,97
ACO1 Lithium 5-4 33,65,27
AO1 Lithium 5-4 3,18,1
ACO1 Control 5-4 38,27,19
ACO1 Control 5-4 29,12,0
ACO1 Control 5-4 13,172,30
ACO1 Control 5-4 35,56,30
ACO1 Lithium 5-4 32,134,0
ACO1 Lithium 5-4 29,47,3
nCO1 Lithium 5-4 4,128,75
nCO1 Control 5-4 17,144,88
nCO1 Lithium 5-4 40,166,79
nCO1 Control 5-4 25,122,67
ACO1 Control 5-4 43,35,1
AO1 Lithium 5-4 22,23,17
AO1 Lithium 5-4 1,103,41
CO1 Lithium 5-4 22,134,55
ACO1 Lithium 5-4 46,65,18
