RootImage,BotSum,HumanSum
CO1 Control 5-4 43,60,47
AO1 Control 5-4 13,47,36
nCO1 Lithium 5-4 5,49,61
ACO1 Control 5-4 48,21,19
AO1 Lithium 5-4 50,11,5
ACO1 Lithium 5-4 45,40,37
nCO1 Lithium 5-4 35,12,0
AO1 Lithium 5-4 27,0,0
AO1 Control 5-4 35,30,28
ACO1 Lithium 5-4 41,30,27
AO1 Control 5-4 21,49,36
nCO1 Control 5-4 21,89,44
AO1 Lithium 5-4 47,36,23
AO1 Lithium 5-4 44,19,20
CO1 Control 5-4 20,90,83
nCO1 Control 5-4 19,70,72
ACO1 Control 5-4 37,17,22
nCO1 Control 5-4 37,75,63
ACO1 Control 5-4 16,10,9
CO1 Control 5-4 35,78,77
AO1 Lithium 5-4 23,12,0
CO1 Control 5-4 7,66,64
AO1 Control 5-4 18,8,5
ACO1 Control 5-4 5,19,15
CO1 Control 5-4 11,0,0
CO1 Lithium 5-4 33,119,95
nCO1 Lithium 5-4 27,96,71
CO1 Control 5-4 19,0,0
nCO1 Lithium 5-4 37,1,3
nCO1 Lithium 5-4 45,74,67
nCO1 Control 5-4 28,0,0
CO1 Control 5-4 44,52,59
AO1 Control 5-4 24,39,0
nCO1 Control 5-4 3,0,2
ACO1 Control 5-4 11,27,21
nCO1 Control 5-4 49,1,0
nCO1 Control 5-4 15,107,54
AO1 Control 5-4 46,40,7
nCO1 Lithium 5-4 12,70,97
ACO1 Lithium 5-4 33,34,27
AO1 Lithium 5-4 3,10,1
ACO1 Control 5-4 38,14,19
ACO1 Control 5-4 29,1,0
ACO1 Control 5-4 13,82,30
ACO1 Control 5-4 35,29,30
ACO1 Lithium 5-4 32,70,0
ACO1 Lithium 5-4 29,10,3
nCO1 Lithium 5-4 4,88,75
nCO1 Control 5-4 17,65,88
nCO1 Lithium 5-4 40,95,79
nCO1 Control 5-4 25,67,67
ACO1 Control 5-4 43,4,1
AO1 Lithium 5-4 22,12,17
AO1 Lithium 5-4 1,30,41
CO1 Lithium 5-4 22,46,55
ACO1 Lithium 5-4 46,24,18
