RootImage,BotSum,HumanSum
CO1 Lithium 5-4 24,95,69
CO1 Lithium 5-4 31,118,95
ACO1 Control 5-4 7,25,23
nCO1 Lithium 5-4 3,16,4
CO1 Control 5-4 47,65,66
CO1 Control 5-4 16,107,60
CO1 Lithium 5-4 10,106,86
nCO1 Lithium 5-4 1,121,80
CO1 Control 5-4 38,109,75
ACO1 Control 5-4 19,59,24
CO1 Lithium 5-4 49,0,0
nCO1 Lithium 5-4 14,89,70
nCO1 Control 5-4 40,88,74
AO1 Lithium 5-4 2,12,2
AO1 Lithium 5-4 10,37,30
CO1 Lithium 5-4 44,120,87
ACO1 Lithium 5-4 44,124,80
nCO1 Control 5-4 35,91,23
CO1 Control 5-4 39,73,64
AO1 Lithium 5-4 13,15,0
ACO1 Control 5-4 20,34,17
nCO1 Control 5-4 32,80,76
CO1 Control 5-4 17,95,86
AO1 Lithium 5-4 25,28,0
CO1 Lithium 5-4 29,110,102
AO1 Control 5-4 34,78,55
AO1 Control 5-4 3,51,39
ACO1 Lithium 5-4 28,0,0
CO1 Control 5-4 23,161,0
CO1 Lithium 5-4 41,135,106
ACO1 Lithium 5-4 37,0,0
ACO1 Lithium 5-4 18,22,19
AO1 Lithium 5-4 18,13,4
ACO1 Control 5-4 2,42,30
AO1 Lithium 5-4 38,35,25
AO1 Lithium 5-4 19,13,0
nCO1 Lithium 5-4 38,82,84
AO1 Lithium 5-4 32,27,0
AO1 Lithium 5-4 26,36,21
ACO1 Control 5-4 44,60,48
nCO1 Control 5-4 42,109,79
CO1 Control 5-4 4,40,39
AO1 Control 5-4 23,0,0
CO1 Lithium 5-4 27,109,88
AO1 Lithium 5-4 36,45,10
nCO1 Control 5-4 7,66,56
nCO1 Lithium 5-4 25,121,104
CO1 Control 5-4 46,47,56
AO1 Control 5-4 2,47,18
nCO1 Control 5-4 43,76,72
AO1 Control 5-4 22,99,31
AO1 Lithium 5-4 48,16,15
AO1 Control 5-4 48,34,25
CO1 Control 5-4 43,60,47
AO1 Control 5-4 13,51,36
nCO1 Lithium 5-4 5,55,61
ACO1 Control 5-4 48,26,19
AO1 Lithium 5-4 50,13,5
ACO1 Lithium 5-4 45,50,37
nCO1 Lithium 5-4 35,0,0
AO1 Lithium 5-4 27,12,0
AO1 Control 5-4 35,35,28
ACO1 Lithium 5-4 41,32,27
AO1 Control 5-4 21,37,36
nCO1 Control 5-4 21,87,44
AO1 Lithium 5-4 47,32,23
AO1 Lithium 5-4 44,29,20
CO1 Control 5-4 20,107,83
nCO1 Control 5-4 19,107,72
ACO1 Control 5-4 37,20,22
nCO1 Control 5-4 37,79,63
ACO1 Control 5-4 16,15,9
CO1 Control 5-4 35,102,77
AO1 Lithium 5-4 23,0,0
CO1 Control 5-4 7,75,64
AO1 Control 5-4 18,15,5
ACO1 Control 5-4 5,18,15
CO1 Control 5-4 11,0,0
CO1 Lithium 5-4 33,151,95
nCO1 Lithium 5-4 27,92,71
CO1 Control 5-4 19,0,0
nCO1 Lithium 5-4 37,3,3
nCO1 Lithium 5-4 45,72,67
nCO1 Control 5-4 28,15,0
CO1 Control 5-4 44,70,59
AO1 Control 5-4 24,13,0
nCO1 Control 5-4 3,15,2
ACO1 Control 5-4 11,27,21
nCO1 Control 5-4 49,6,0
nCO1 Control 5-4 15,77,54
AO1 Control 5-4 46,50,7
nCO1 Lithium 5-4 12,92,97
ACO1 Lithium 5-4 33,45,27
AO1 Lithium 5-4 3,11,1
ACO1 Control 5-4 38,9,19
ACO1 Control 5-4 29,1,0
ACO1 Control 5-4 13,71,30
ACO1 Control 5-4 35,42,30
ACO1 Lithium 5-4 32,75,0
ACO1 Lithium 5-4 29,12,3
nCO1 Lithium 5-4 4,93,75
nCO1 Control 5-4 17,90,88
nCO1 Lithium 5-4 40,92,79
nCO1 Control 5-4 25,87,67
ACO1 Control 5-4 43,5,1
AO1 Lithium 5-4 22,10,17
AO1 Lithium 5-4 1,53,41
CO1 Lithium 5-4 22,57,55
ACO1 Lithium 5-4 46,19,18
