Image,Part,Count,Whitespace
CO4 Lithium 5-18 29,78,6,False
CO4 Lithium 5-18 32,28,8,False
CO4 Lithium 5-18 35,94,14,False
CO4 Lithium 5-18 35,95,13,False
CO4 Lithium 5-18 36,6,17,False
CO4 Lithium 5-18 40,24,6,False
CO4 Lithium 5-18 41,69,8,False
nCO4 Control 5-18 1,78,7,False
nCO4 Control 5-18 1,85,4,False
nCO4 Control 5-18 10,59,3,False
nCO4 Control 5-18 11,4,6,False
nCO4 Control 5-18 11,5,5,False
nCO4 Control 5-18 11,14,4,False
nCO4 Control 5-18 11,16,2,False
nCO4 Control 5-18 11,28,4,False
nCO4 Control 5-18 11,62,0,False
nCO4 Control 5-18 11,72,0,False
nCO4 Control 5-18 11,73,0,False
nCO4 Control 5-18 11,86,0,False
nCO4 Control 5-18 12,74,4,False
nCO4 Control 5-18 12,76,5,False
nCO4 Control 5-18 12,85,6,False
nCO4 Control 5-18 12,86,11,False
nCO4 Control 5-18 13,48,0,False
nCO4 Control 5-18 15,18,0,False
nCO4 Control 5-18 15,33,4,False
nCO4 Control 5-18 15,43,4,False
nCO4 Control 5-18 15,44,3,False
nCO4 Control 5-18 15,97,1,False
nCO4 Control 5-18 19,66,1,False
nCO4 Control 5-18 19,67,1,False
nCO4 Control 5-18 19,74,5,False
nCO4 Control 5-18 19,75,7,False
nCO4 Control 5-18 19,76,3,False
nCO4 Control 5-18 19,85,4,False
nCO4 Control 5-18 22,76,3,False
nCO4 Control 5-18 22,85,7,False
nCO4 Control 5-18 22,86,6,False
nCO4 Control 5-18 23,24,3,False
nCO4 Control 5-18 23,54,6,False
nCO4 Control 5-18 23,64,4,False
nCO4 Control 5-18 23,66,3,False
nCO4 Control 5-18 24,43,3,False
nCO4 Control 5-18 24,54,4,False
nCO4 Control 5-18 24,56,4,False
nCO4 Control 5-18 24,62,6,False
nCO4 Control 5-18 29,52,6,False
nCO4 Control 5-18 31,29,5,False
nCO4 Control 5-18 31,38,3,False
nCO4 Control 5-18 31,39,5,False
nCO4 Control 5-18 31,49,6,False
nCO4 Control 5-18 35,33,5,False
nCO4 Control 5-18 38,5,1,False
nCO4 Control 5-18 38,6,0,False
nCO4 Control 5-18 38,59,4,False
nCO4 Control 5-18 38,75,4,False
nCO4 Control 5-18 39,86,3,False
nCO4 Control 5-18 40,27,5,False
nCO4 Control 5-18 41,26,1,False
nCO4 Control 5-18 41,32,9,False
nCO4 Control 5-18 42,51,4,False
nCO4 Control 5-18 42,62,5,False
nCO4 Control 5-18 43,76,4,False
nCO4 Control 5-18 49,54,3,False
nCO4 Lithium 5-18 1,35,4,False
nCO4 Lithium 5-18 1,59,3,False
nCO4 Lithium 5-18 2,86,3,False
nCO4 Lithium 5-18 8,17,6,False
nCO4 Lithium 5-18 8,27,11,False
nCO4 Lithium 5-18 10,23,9,False
nCO4 Lithium 5-18 10,32,9,False
nCO4 Lithium 5-18 13,55,3,False
nCO4 Lithium 5-18 13,62,4,False
nCO4 Lithium 5-18 13,73,5,False
nCO4 Lithium 5-18 14,15,5,False
nCO4 Lithium 5-18 14,23,4,False
nCO4 Lithium 5-18 14,28,4,False
nCO4 Lithium 5-18 20,95,8,False
nCO4 Lithium 5-18 23,66,4,False
nCO4 Lithium 5-18 23,75,3,False
nCO4 Lithium 5-18 23,76,2,False
nCO4 Lithium 5-18 23,84,3,False
nCO4 Lithium 5-18 23,85,3,False
nCO4 Lithium 5-18 24,42,3,False
nCO4 Lithium 5-18 24,46,2,False
nCO4 Lithium 5-18 24,85,3,False
nCO4 Lithium 5-18 31,52,5,False
nCO4 Lithium 5-18 37,31,1,False
nCO4 Lithium 5-18 39,15,4,False
nCO4 Lithium 5-18 39,16,7,False
nCO4 Lithium 5-18 41,13,5,False
nCO4 Lithium 5-18 41,23,4,False
nCO4 Lithium 5-18 45,69,0,False
nCO4 Lithium 5-18 46,18,1,False
nCO4 Lithium 5-18 46,31,1,False
nCO4 Lithium 5-18 48,4,0,False
nCO4 Lithium 5-18 48,5,1,False
nCO4 Lithium 5-18 49,66,3,False
nCO4 Lithium 5-18 49,68,4,False
nCO4 Lithium 5-18 49,87,9,False
nCO4 Lithium 5-18 50,47,4,False
nCO4 Lithium 5-18 50,48,4,False
nCO4 Lithium 5-18 50,58,3,False
nCO4 Lithium 5-18 50,59,4,False
nCO4 Lithium 5-18 50,83,5,False
