Image,Part,Count,Whitespace
CO4 Control 5-16 8,96,0,False
CO4 Control 5-16 9,37,0,False
CO4 Control 5-16 9,41,0,False
CO4 Control 5-16 9,51,1,False
CO4 Control 5-16 9,60,9,False
CO4 Control 5-16 9,62,0,False
CO4 Control 5-16 9,79,8,False
CO4 Control 5-16 9,88,8,False
CO4 Control 5-16 9,96,1,False
CO4 Control 5-16 9,97,10,False
CO4 Control 5-16 11,32,17,False
CO4 Control 5-16 12,4,0,False
CO4 Control 5-16 12,35,11,False
CO4 Control 5-16 12,45,8,False
CO4 Control 5-16 12,78,8,False
CO4 Control 5-16 14,36,4,False
CO4 Control 5-16 14,39,6,False
CO4 Control 5-16 14,59,16,False
CO4 Control 5-16 14,62,0,False
CO4 Control 5-16 14,63,1,False
CO4 Control 5-16 14,69,5,False
CO4 Control 5-16 15,15,6,False
CO4 Control 5-16 15,16,2,False
CO4 Control 5-16 15,23,4,False
CO4 Control 5-16 15,27,5,False
CO4 Control 5-16 15,32,9,False
CO4 Control 5-16 15,33,5,False
CO4 Control 5-16 16,6,0,False
CO4 Control 5-16 16,7,0,False
CO4 Control 5-16 16,24,5,False
CO4 Control 5-16 16,42,6,False
CO4 Control 5-16 16,68,4,False
CO4 Control 5-16 17,18,11,False
CO4 Control 5-16 17,39,7,False
CO4 Control 5-16 17,46,0,False
CO4 Control 5-16 17,59,6,False
CO4 Control 5-16 18,28,2,False
CO4 Control 5-16 18,38,6,False
CO4 Control 5-16 18,48,3,False
CO4 Control 5-16 18,58,7,False
CO4 Control 5-16 18,63,4,False
CO4 Control 5-16 19,52,4,False
CO4 Control 5-16 19,55,3,False
CO4 Control 5-16 19,64,4,False
CO4 Control 5-16 23,4,1,False
CO4 Control 5-16 23,64,2,False
CO4 Control 5-16 24,13,1,False
CO4 Control 5-16 24,14,2,False
CO4 Control 5-16 24,15,8,False
CO4 Control 5-16 24,16,3,False
CO4 Control 5-16 24,17,2,False
CO4 Control 5-16 24,22,1,False
CO4 Control 5-16 24,28,3,False
CO4 Control 5-16 24,36,4,False
CO4 Control 5-16 24,37,5,False
CO4 Control 5-16 24,45,2,False
CO4 Control 5-16 24,55,4,False
CO4 Control 5-16 24,57,15,False
CO4 Control 5-16 24,65,6,False
CO4 Control 5-16 24,67,6,False
CO4 Control 5-16 25,14,1,False
CO4 Control 5-16 25,27,6,False
CO4 Control 5-16 25,32,7,False
CO4 Control 5-16 25,38,6,False
CO4 Control 5-16 25,52,5,False
CO4 Control 5-16 25,62,4,False
CO4 Control 5-16 26,5,9,False
CO4 Control 5-16 26,6,6,False
CO4 Control 5-16 26,7,17,False
CO4 Control 5-16 26,15,6,False
CO4 Control 5-16 26,24,0,False
CO4 Control 5-16 26,77,4,False
CO4 Control 5-16 26,85,2,False
CO4 Control 5-16 26,86,1,False
CO4 Control 5-16 26,87,0,False
CO4 Control 5-16 27,42,2,False
CO4 Control 5-16 27,62,5,False
CO4 Control 5-16 27,70,3,False
CO4 Control 5-16 27,73,3,False
CO4 Control 5-16 27,79,1,False
CO4 Control 5-16 27,84,5,False
CO4 Control 5-16 27,85,4,False
CO4 Control 5-16 27,86,2,False
CO4 Control 5-16 27,87,2,False
CO4 Control 5-16 27,88,4,False
CO4 Control 5-16 29,35,0,False
CO4 Control 5-16 29,95,3,False
CO4 Control 5-16 29,96,0,False
CO4 Control 5-16 29,97,0,False
CO4 Control 5-16 29,98,0,False
CO4 Control 5-16 30,14,8,False
CO4 Control 5-16 30,24,4,False
CO4 Control 5-16 30,42,6,False
CO4 Control 5-16 30,83,3,False
CO4 Control 5-16 30,94,0,False
CO4 Control 5-16 30,95,1,False
CO4 Control 5-16 30,97,0,False
CO4 Control 5-16 30,98,1,False
CO4 Control 5-16 34,6,7,False
CO4 Control 5-16 34,13,8,False
CO4 Control 5-16 34,14,11,False
CO4 Control 5-16 34,32,4,False
CO4 Control 5-16 34,79,7,False
CO4 Control 5-16 34,88,0,False
CO4 Control 5-16 34,95,0,False
CO4 Control 5-16 34,96,0,False
CO4 Control 5-16 34,97,0,False
CO4 Control 5-16 36,17,4,False
CO4 Control 5-16 36,23,1,False
CO4 Control 5-16 36,56,3,False
CO4 Control 5-16 36,65,3,False
CO4 Control 5-16 36,75,6,False
CO4 Control 5-16 36,76,9,False
CO4 Control 5-16 37,31,0,False
CO4 Control 5-16 37,39,6,False
CO4 Control 5-16 37,49,6,False
CO4 Control 5-16 37,59,10,False
CO4 Control 5-16 37,68,6,False
CO4 Control 5-16 37,69,9,False
CO4 Control 5-16 37,73,3,False
CO4 Control 5-16 37,83,4,False
CO4 Control 5-16 37,84,15,False
CO4 Control 5-16 39,5,0,False
CO4 Control 5-16 39,6,0,False
CO4 Control 5-16 39,52,0,False
CO4 Control 5-16 39,72,8,False
CO4 Control 5-16 39,96,13,False
CO4 Control 5-16 39,97,8,False
CO4 Control 5-16 41,4,8,False
CO4 Control 5-16 41,5,5,False
CO4 Control 5-16 41,6,3,False
CO4 Control 5-16 41,15,6,False
CO4 Control 5-16 41,27,4,False
CO4 Control 5-16 41,66,4,False
CO4 Control 5-16 43,4,1,False
CO4 Control 5-16 43,5,3,False
CO4 Control 5-16 43,6,6,False
CO4 Control 5-16 43,13,1,False
CO4 Control 5-16 43,17,5,False
CO4 Control 5-16 43,28,4,False
CO4 Control 5-16 45,14,4,False
CO4 Control 5-16 45,15,0,False
CO4 Control 5-16 45,16,0,False
CO4 Control 5-16 45,51,6,False
CO4 Control 5-16 45,82,9,False
CO4 Control 5-16 48,5,0,False
CO4 Control 5-16 48,14,0,False
CO4 Control 5-16 48,15,0,False
CO4 Control 5-16 48,16,0,False
CO4 Control 5-16 48,17,0,False
CO4 Control 5-16 48,65,5,False
CO4 Control 5-16 48,66,5,False
CO4 Control 5-16 49,13,0,False
CO4 Control 5-16 49,14,0,False
CO4 Control 5-16 49,16,2,False
CO4 Control 5-16 49,22,3,False
CO4 Control 5-16 49,31,3,False
CO4 Control 5-16 49,34,4,False
CO4 Control 5-16 49,41,1,False
CO4 Control 5-16 49,51,9,False
CO4 Control 5-16 49,62,6,False
CO4 Control 5-16 49,72,6,False
CO4 Control 5-16 49,76,6,False
CO4 Control 5-16 49,87,7,False
CO4 Control 5-16 50,14,1,False
CO4 Control 5-16 50,15,0,False
CO4 Control 5-16 50,16,0,False
CO4 Control 5-16 50,22,0,False
CO4 Control 5-16 50,54,4,False
CO4 Lithium 5-16 1,24,4,False
CO4 Lithium 5-16 1,37,6,False
CO4 Lithium 5-16 1,38,4,False
CO4 Lithium 5-16 1,48,6,False
CO4 Lithium 5-16 1,56,3,False
CO4 Lithium 5-16 3,15,4,False
CO4 Lithium 5-16 3,16,1,False
CO4 Lithium 5-16 3,27,2,False
CO4 Lithium 5-16 3,29,4,False
CO4 Lithium 5-16 3,38,5,False
CO4 Lithium 5-16 3,65,0,False
CO4 Lithium 5-16 4,57,4,False
CO4 Lithium 5-16 4,60,0,False
CO4 Lithium 5-16 4,65,4,False
CO4 Lithium 5-16 4,66,8,False
CO4 Lithium 5-16 4,70,1,False
CO4 Lithium 5-16 4,97,0,False
CO4 Lithium 5-16 5,34,1,False
CO4 Lithium 5-16 5,37,8,False
CO4 Lithium 5-16 5,47,3,False
CO4 Lithium 5-16 5,49,4,False
CO4 Lithium 5-16 5,54,1,False
CO4 Lithium 5-16 5,57,7,False
CO4 Lithium 5-16 5,68,5,False
CO4 Lithium 5-16 5,70,0,False
CO4 Lithium 5-16 5,84,2,False
CO4 Lithium 5-16 5,88,0,False
CO4 Lithium 5-16 5,95,0,False
CO4 Lithium 5-16 5,97,0,False
CO4 Lithium 5-16 8,34,0,False
CO4 Lithium 5-16 8,78,4,False
CO4 Lithium 5-16 9,24,9,False
CO4 Lithium 5-16 9,25,7,False
CO4 Lithium 5-16 9,27,3,False
CO4 Lithium 5-16 9,28,6,False
CO4 Lithium 5-16 9,34,8,False
CO4 Lithium 5-16 9,36,3,False
CO4 Lithium 5-16 9,37,4,False
CO4 Lithium 5-16 9,43,5,False
CO4 Lithium 5-16 9,46,2,False
CO4 Lithium 5-16 9,47,5,False
CO4 Lithium 5-16 9,50,0,False
CO4 Lithium 5-16 9,60,0,False
CO4 Lithium 5-16 9,70,0,False
CO4 Lithium 5-16 10,24,7,False
CO4 Lithium 5-16 10,52,4,False
CO4 Lithium 5-16 10,94,2,False
CO4 Lithium 5-16 10,95,0,False
CO4 Lithium 5-16 10,96,2,False
CO4 Lithium 5-16 10,97,0,False
CO4 Lithium 5-16 14,33,6,False
CO4 Lithium 5-16 14,35,3,False
CO4 Lithium 5-16 14,46,2,False
CO4 Lithium 5-16 14,47,7,False
CO4 Lithium 5-16 14,56,4,False
CO4 Lithium 5-16 14,57,6,False
CO4 Lithium 5-16 14,84,5,False
CO4 Lithium 5-16 15,84,6,False
CO4 Lithium 5-16 15,95,16,False
CO4 Lithium 5-16 15,96,6,False
CO4 Lithium 5-16 16,4,1,False
CO4 Lithium 5-16 16,17,4,False
CO4 Lithium 5-16 16,23,5,False
CO4 Lithium 5-16 16,33,5,False
CO4 Lithium 5-16 16,34,5,False
CO4 Lithium 5-16 16,47,2,False
CO4 Lithium 5-16 16,53,2,False
CO4 Lithium 5-16 16,56,3,False
CO4 Lithium 5-16 17,5,0,False
CO4 Lithium 5-16 18,3,0,False
CO4 Lithium 5-16 18,4,1,False
CO4 Lithium 5-16 18,5,1,False
CO4 Lithium 5-16 18,6,0,False
CO4 Lithium 5-16 18,7,0,False
CO4 Lithium 5-16 18,12,7,False
CO4 Lithium 5-16 18,21,0,False
CO4 Lithium 5-16 19,24,0,False
CO4 Lithium 5-16 20,49,6,False
CO4 Lithium 5-16 20,59,4,False
CO4 Lithium 5-16 20,78,6,False
CO4 Lithium 5-16 21,3,1,False
CO4 Lithium 5-16 21,4,0,False
CO4 Lithium 5-16 21,5,2,False
CO4 Lithium 5-16 21,6,2,False
CO4 Lithium 5-16 22,15,0,False
CO4 Lithium 5-16 22,77,5,False
CO4 Lithium 5-16 22,78,11,False
CO4 Lithium 5-16 22,85,17,False
CO4 Lithium 5-16 22,86,5,False
CO4 Lithium 5-16 23,4,0,False
CO4 Lithium 5-16 23,15,2,False
CO4 Lithium 5-16 23,25,4,False
CO4 Lithium 5-16 23,35,3,False
CO4 Lithium 5-16 24,14,0,False
CO4 Lithium 5-16 24,15,3,False
CO4 Lithium 5-16 24,16,0,False
CO4 Lithium 5-16 24,46,0,False
CO4 Lithium 5-16 25,14,0,False
CO4 Lithium 5-16 25,15,0,False
CO4 Lithium 5-16 25,72,9,False
CO4 Lithium 5-16 25,73,3,False
CO4 Lithium 5-16 26,7,4,False
CO4 Lithium 5-16 26,18,6,False
CO4 Lithium 5-16 26,87,0,False
CO4 Lithium 5-16 28,43,3,False
CO4 Lithium 5-16 28,44,6,False
CO4 Lithium 5-16 28,53,3,False
CO4 Lithium 5-16 28,79,0,False
CO4 Lithium 5-16 28,85,3,False
CO4 Lithium 5-16 28,87,1,False
CO4 Lithium 5-16 28,88,1,False
CO4 Lithium 5-16 28,96,0,False
CO4 Lithium 5-16 31,6,7,False
CO4 Lithium 5-16 31,13,6,False
CO4 Lithium 5-16 31,23,8,False
CO4 Lithium 5-16 31,41,0,False
CO4 Lithium 5-16 31,44,5,False
CO4 Lithium 5-16 31,51,0,False
CO4 Lithium 5-16 32,14,4,False
CO4 Lithium 5-16 32,16,6,False
CO4 Lithium 5-16 32,28,6,False
CO4 Lithium 5-16 32,29,14,False
CO4 Lithium 5-16 32,35,4,False
CO4 Lithium 5-16 32,43,0,False
CO4 Lithium 5-16 32,86,4,False
CO4 Lithium 5-16 33,50,8,False
CO4 Lithium 5-16 33,60,7,False
CO4 Lithium 5-16 33,69,7,False
CO4 Lithium 5-16 33,70,10,False
CO4 Lithium 5-16 33,79,8,False
CO4 Lithium 5-16 33,85,8,False
CO4 Lithium 5-16 33,86,6,False
CO4 Lithium 5-16 33,87,6,False
CO4 Lithium 5-16 33,88,4,False
CO4 Lithium 5-16 33,96,4,False
CO4 Lithium 5-16 35,34,0,False
CO4 Lithium 5-16 35,39,6,False
CO4 Lithium 5-16 35,50,10,False
CO4 Lithium 5-16 35,60,14,False
CO4 Lithium 5-16 36,3,0,False
CO4 Lithium 5-16 36,4,0,False
CO4 Lithium 5-16 36,12,10,False
CO4 Lithium 5-16 36,13,7,False
CO4 Lithium 5-16 36,22,8,False
CO4 Lithium 5-16 36,31,0,False
CO4 Lithium 5-16 36,32,6,False
CO4 Lithium 5-16 36,33,9,False
CO4 Lithium 5-16 36,40,0,False
CO4 Lithium 5-16 36,41,0,False
CO4 Lithium 5-16 36,50,0,False
CO4 Lithium 5-16 36,51,1,False
CO4 Lithium 5-16 36,60,0,False
CO4 Lithium 5-16 37,27,0,False
CO4 Lithium 5-16 37,29,7,False
CO4 Lithium 5-16 37,40,0,False
CO4 Lithium 5-16 37,44,3,False
CO4 Lithium 5-16 37,50,3,False
CO4 Lithium 5-16 37,60,2,False
CO4 Lithium 5-16 38,15,5,False
CO4 Lithium 5-16 39,14,11,False
CO4 Lithium 5-16 39,23,6,False
CO4 Lithium 5-16 39,32,5,False
CO4 Lithium 5-16 39,62,11,False
CO4 Lithium 5-16 39,73,6,False
CO4 Lithium 5-16 40,15,2,False
CO4 Lithium 5-16 40,24,2,False
CO4 Lithium 5-16 40,28,5,False
CO4 Lithium 5-16 40,42,3,False
CO4 Lithium 5-16 40,52,4,False
CO4 Lithium 5-16 40,57,4,False
CO4 Lithium 5-16 40,77,4,False
CO4 Lithium 5-16 40,83,6,False
CO4 Lithium 5-16 40,86,4,False
CO4 Lithium 5-16 41,23,4,False
CO4 Lithium 5-16 41,62,5,False
CO4 Lithium 5-16 46,6,4,False
CO4 Lithium 5-16 46,7,12,False
CO4 Lithium 5-16 46,17,7,False
CO4 Lithium 5-16 46,31,4,False
CO4 Lithium 5-16 46,68,1,False
CO4 Lithium 5-16 46,75,1,False
CO4 Lithium 5-16 46,77,2,False
CO4 Lithium 5-16 46,85,0,False
CO4 Lithium 5-16 47,3,0,False
CO4 Lithium 5-16 47,4,0,False
CO4 Lithium 5-16 47,5,0,False
CO4 Lithium 5-16 47,6,0,False
CO4 Lithium 5-16 47,7,0,False
CO4 Lithium 5-16 47,12,1,False
CO4 Lithium 5-16 47,17,1,False
CO4 Lithium 5-16 47,22,3,False
CO4 Lithium 5-16 47,41,2,False
CO4 Lithium 5-16 47,51,4,False
CO4 Lithium 5-16 47,52,4,False
CO4 Lithium 5-16 47,68,4,False
CO4 Lithium 5-16 47,73,0,False
CO4 Lithium 5-16 47,75,0,False
CO4 Lithium 5-16 47,76,1,False
CO4 Lithium 5-16 47,77,0,False
CO4 Lithium 5-16 50,15,0,False
nCO4 Control 5-16 5,25,3,False
nCO4 Control 5-16 6,75,7,False
nCO4 Control 5-16 10,73,6,False
nCO4 Control 5-16 10,83,10,False
nCO4 Control 5-16 10,96,11,False
nCO4 Control 5-16 11,58,5,False
nCO4 Control 5-16 11,77,6,False
nCO4 Control 5-16 12,4,10,False
nCO4 Control 5-16 12,5,14,False
nCO4 Control 5-16 15,49,8,False
nCO4 Control 5-16 20,16,9,False
nCO4 Control 5-16 22,15,12,False
nCO4 Control 5-16 22,23,6,False
nCO4 Control 5-16 23,63,6,False
nCO4 Control 5-16 23,75,10,False
nCO4 Control 5-16 24,41,20,False
nCO4 Control 5-16 24,51,13,False
nCO4 Control 5-16 31,13,9,False
nCO4 Control 5-16 31,32,6,False
nCO4 Control 5-16 32,29,11,False
nCO4 Control 5-16 34,17,6,False
nCO4 Control 5-16 34,25,7,False
nCO4 Control 5-16 34,35,6,False
nCO4 Control 5-16 35,87,8,False
nCO4 Control 5-16 38,49,7,False
nCO4 Control 5-16 39,88,7,False
nCO4 Control 5-16 40,53,5,False
nCO4 Control 5-16 40,62,7,False
nCO4 Control 5-16 40,63,6,False
nCO4 Control 5-16 40,73,6,False
nCO4 Control 5-16 40,78,0,False
nCO4 Control 5-16 41,22,7,False
nCO4 Control 5-16 49,65,5,False
nCO4 Control 5-16 49,87,12,False
nCO4 Lithium 5-16 1,6,11,False
nCO4 Lithium 5-16 1,14,6,False
nCO4 Lithium 5-16 1,26,1,False
nCO4 Lithium 5-16 1,86,0,False
nCO4 Lithium 5-16 1,87,1,False
nCO4 Lithium 5-16 2,46,3,False
nCO4 Lithium 5-16 2,53,11,False
nCO4 Lithium 5-16 2,54,6,False
nCO4 Lithium 5-16 2,64,4,False
nCO4 Lithium 5-16 2,74,8,False
nCO4 Lithium 5-16 2,75,4,False
nCO4 Lithium 5-16 2,85,0,False
nCO4 Lithium 5-16 2,86,0,False
nCO4 Lithium 5-16 2,87,1,False
nCO4 Lithium 5-16 3,84,0,False
nCO4 Lithium 5-16 3,85,1,False
nCO4 Lithium 5-16 3,86,3,False
nCO4 Lithium 5-16 3,87,2,False
nCO4 Lithium 5-16 3,88,0,False
nCO4 Lithium 5-16 5,60,0,False
nCO4 Lithium 5-16 5,94,0,False
nCO4 Lithium 5-16 5,95,0,False
nCO4 Lithium 5-16 5,96,0,False
nCO4 Lithium 5-16 5,97,0,False
nCO4 Lithium 5-16 6,16,4,False
nCO4 Lithium 5-16 6,86,5,False
nCO4 Lithium 5-16 8,23,8,False
nCO4 Lithium 5-16 8,32,8,False
nCO4 Lithium 5-16 9,83,9,False
nCO4 Lithium 5-16 9,84,5,False
nCO4 Lithium 5-16 10,29,11,False
nCO4 Lithium 5-16 10,96,3,False
nCO4 Lithium 5-16 10,97,2,False
nCO4 Lithium 5-16 12,84,3,False
nCO4 Lithium 5-16 12,85,7,False
nCO4 Lithium 5-16 12,86,17,False
nCO4 Lithium 5-16 12,87,8,False
nCO4 Lithium 5-16 13,6,7,False
nCO4 Lithium 5-16 13,17,5,False
nCO4 Lithium 5-16 13,39,3,False
nCO4 Lithium 5-16 14,49,4,False
nCO4 Lithium 5-16 14,59,10,False
nCO4 Lithium 5-16 14,72,6,False
nCO4 Lithium 5-16 14,73,0,False
nCO4 Lithium 5-16 16,4,3,False
nCO4 Lithium 5-16 16,5,3,False
nCO4 Lithium 5-16 16,17,6,False
nCO4 Lithium 5-16 17,13,5,False
nCO4 Lithium 5-16 17,52,3,False
nCO4 Lithium 5-16 17,53,1,False
nCO4 Lithium 5-16 17,72,10,False
nCO4 Lithium 5-16 19,37,4,False
nCO4 Lithium 5-16 22,4,0,False
nCO4 Lithium 5-16 22,5,0,False
nCO4 Lithium 5-16 22,6,2,False
nCO4 Lithium 5-16 22,13,5,False
nCO4 Lithium 5-16 23,53,4,False
nCO4 Lithium 5-16 23,67,5,False
nCO4 Lithium 5-16 23,68,9,False
nCO4 Lithium 5-16 24,14,1,False
nCO4 Lithium 5-16 24,15,1,False
nCO4 Lithium 5-16 24,16,0,False
nCO4 Lithium 5-16 24,34,4,False
nCO4 Lithium 5-16 24,46,5,False
nCO4 Lithium 5-16 24,75,2,False
nCO4 Lithium 5-16 27,54,4,False
nCO4 Lithium 5-16 27,55,4,False
nCO4 Lithium 5-16 27,64,6,False
nCO4 Lithium 5-16 27,73,0,False
nCO4 Lithium 5-16 27,85,0,False
nCO4 Lithium 5-16 27,87,0,False
nCO4 Lithium 5-16 27,88,0,False
nCO4 Lithium 5-16 29,96,0,False
nCO4 Lithium 5-16 29,97,0,False
nCO4 Lithium 5-16 31,63,6,False
nCO4 Lithium 5-16 35,50,0,False
nCO4 Lithium 5-16 35,60,0,False
nCO4 Lithium 5-16 35,65,4,False
nCO4 Lithium 5-16 35,70,0,False
nCO4 Lithium 5-16 35,79,0,False
nCO4 Lithium 5-16 36,6,8,False
nCO4 Lithium 5-16 36,13,7,False
nCO4 Lithium 5-16 36,15,4,False
nCO4 Lithium 5-16 36,16,5,False
nCO4 Lithium 5-16 36,25,6,False
nCO4 Lithium 5-16 36,44,1,False
nCO4 Lithium 5-16 37,16,1,False
nCO4 Lithium 5-16 39,27,5,False
nCO4 Lithium 5-16 41,49,9,False
nCO4 Lithium 5-16 41,59,10,False
nCO4 Lithium 5-16 41,69,13,False
nCO4 Lithium 5-16 44,4,1,False
nCO4 Lithium 5-16 44,5,5,False
nCO4 Lithium 5-16 44,16,4,False
nCO4 Lithium 5-16 44,17,11,False
nCO4 Lithium 5-16 44,26,4,False
nCO4 Lithium 5-16 45,83,2,False
nCO4 Lithium 5-16 46,4,2,False
nCO4 Lithium 5-16 46,5,0,False
nCO4 Lithium 5-16 46,38,5,False
nCO4 Lithium 5-16 46,46,0,False
nCO4 Lithium 5-16 46,56,2,False
nCO4 Lithium 5-16 46,74,2,False
nCO4 Lithium 5-16 47,15,5,False
nCO4 Lithium 5-16 47,66,4,False
nCO4 Lithium 5-16 47,75,9,False
nCO4 Lithium 5-16 47,76,4,False
nCO4 Lithium 5-16 48,4,0,False
nCO4 Lithium 5-16 48,5,0,False
nCO4 Lithium 5-16 48,6,0,False
nCO4 Lithium 5-16 48,63,4,False
nCO4 Lithium 5-16 48,67,3,False
nCO4 Lithium 5-16 49,13,5,False
nCO4 Lithium 5-16 49,16,0,False
nCO4 Lithium 5-16 49,23,4,False
nCO4 Lithium 5-16 49,52,5,False
nCO4 Lithium 5-16 49,84,6,False
nCO4 Lithium 5-16 49,85,1,False
nCO4 Lithium 5-16 50,16,0,False
nCO4 Lithium 5-16 50,17,0,False
nCO4 Lithium 5-16 50,27,0,False
nCO4 Lithium 5-16 50,28,2,False
nCO4 Lithium 5-16 50,33,6,False
