Image,Part,Count,Whitespace
CO4 Lithium 5-4 9,85,4,False
CO4 Lithium 5-4 10,16,9,False
CO4 Lithium 5-4 10,17,10,False
CO4 Lithium 5-4 10,28,8,False
CO4 Lithium 5-4 11,5,4,False
CO4 Lithium 5-4 11,6,9,False
CO4 Lithium 5-4 12,51,6,False
CO4 Lithium 5-4 12,85,4,False
CO4 Lithium 5-4 12,86,4,False
CO4 Lithium 5-4 14,47,4,False
CO4 Lithium 5-4 14,85,6,False
CO4 Lithium 5-4 14,86,5,False
CO4 Lithium 5-4 15,42,6,False
CO4 Lithium 5-4 15,85,4,False
CO4 Lithium 5-4 16,12,8,False
CO4 Lithium 5-4 16,18,6,False
CO4 Lithium 5-4 16,33,3,False
CO4 Lithium 5-4 16,62,6,False
CO4 Lithium 5-4 16,64,6,False
CO4 Lithium 5-4 19,72,6,False
CO4 Lithium 5-4 19,82,5,False
CO4 Lithium 5-4 20,63,4,False
CO4 Lithium 5-4 20,74,8,False
CO4 Lithium 5-4 20,83,3,False
CO4 Lithium 5-4 20,87,3,False
CO4 Lithium 5-4 21,58,4,False
CO4 Lithium 5-4 21,75,7,False
CO4 Lithium 5-4 22,74,5,False
CO4 Lithium 5-4 23,15,5,False
CO4 Lithium 5-4 23,16,6,False
CO4 Lithium 5-4 23,27,2,False
CO4 Lithium 5-4 23,62,3,False
CO4 Lithium 5-4 24,73,2,False
CO4 Lithium 5-4 25,84,5,False
CO4 Lithium 5-4 25,85,5,False
CO4 Lithium 5-4 25,87,4,False
CO4 Lithium 5-4 26,74,5,False
CO4 Lithium 5-4 26,75,4,False
CO4 Lithium 5-4 26,86,4,False
CO4 Lithium 5-4 27,50,6,False
CO4 Lithium 5-4 27,60,14,False
CO4 Lithium 5-4 28,7,8,False
CO4 Lithium 5-4 28,63,4,False
CO4 Lithium 5-4 28,73,8,False
CO4 Lithium 5-4 28,84,10,False
CO4 Lithium 5-4 29,17,5,False
CO4 Lithium 5-4 29,55,6,False
CO4 Lithium 5-4 30,46,7,False
CO4 Lithium 5-4 31,6,8,False
CO4 Lithium 5-4 31,18,6,False
CO4 Lithium 5-4 31,28,5,False
CO4 Lithium 5-4 33,24,7,False
CO4 Lithium 5-4 33,25,9,False
CO4 Lithium 5-4 33,27,6,False
CO4 Lithium 5-4 35,16,3,False
CO4 Lithium 5-4 35,17,14,False
CO4 Lithium 5-4 35,33,4,False
CO4 Lithium 5-4 36,4,5,False
CO4 Lithium 5-4 36,18,5,False
CO4 Lithium 5-4 36,59,7,False
CO4 Lithium 5-4 36,78,7,False
CO4 Lithium 5-4 37,16,6,False
CO4 Lithium 5-4 37,28,9,False
CO4 Lithium 5-4 37,60,0,False
CO4 Lithium 5-4 38,75,7,False
CO4 Lithium 5-4 38,77,3,False
CO4 Lithium 5-4 38,86,9,False
CO4 Lithium 5-4 40,66,6,False
CO4 Lithium 5-4 40,73,8,False
CO4 Lithium 5-4 40,74,6,False
CO4 Lithium 5-4 40,78,7,False
CO4 Lithium 5-4 41,25,6,False
CO4 Lithium 5-4 41,67,7,False
CO4 Lithium 5-4 41,76,6,False
CO4 Lithium 5-4 42,57,4,False
CO4 Lithium 5-4 43,16,4,False
CO4 Lithium 5-4 43,32,5,False
CO4 Lithium 5-4 43,39,8,False
CO4 Lithium 5-4 44,27,5,False
CO4 Lithium 5-4 44,38,8,False
CO4 Lithium 5-4 44,56,6,False
CO4 Lithium 5-4 44,58,6,False
CO4 Lithium 5-4 44,68,7,False
CO4 Lithium 5-4 46,14,5,False
CO4 Lithium 5-4 46,15,6,False
CO4 Lithium 5-4 46,44,6,False
CO4 Lithium 5-4 46,63,4,False
CO4 Lithium 5-4 46,64,6,False
CO4 Lithium 5-4 47,28,7,False
CO4 Lithium 5-4 49,74,7,False
CO4 Lithium 5-4 50,14,5,False
CO4 Lithium 5-4 50,32,9,False
CO4 Lithium 5-4 50,74,8,False
NCO4 Control 5-4 1,33,10,False
NCO4 Control 5-4 1,53,9,False
NCO4 Control 5-4 6,27,7,False
NCO4 Control 5-4 10,77,4,False
NCO4 Control 5-4 11,35,8,False
NCO4 Control 5-4 15,27,7,False
NCO4 Control 5-4 15,48,5,False
NCO4 Control 5-4 16,27,6,False
NCO4 Control 5-4 16,43,7,False
NCO4 Control 5-4 16,57,5,False
NCO4 Control 5-4 18,43,5,False
NCO4 Control 5-4 18,65,6,False
NCO4 Control 5-4 18,66,8,False
NCO4 Control 5-4 18,67,10,False
NCO4 Control 5-4 18,76,9,False
NCO4 Control 5-4 18,77,4,False
NCO4 Control 5-4 20,15,8,False
NCO4 Control 5-4 20,23,7,False
NCO4 Control 5-4 20,24,8,False
NCO4 Control 5-4 20,32,8,False
NCO4 Control 5-4 23,15,6,False
NCO4 Control 5-4 23,35,5,False
NCO4 Control 5-4 27,63,4,False
NCO4 Control 5-4 29,49,8,False
NCO4 Control 5-4 29,87,7,False
NCO4 Control 5-4 29,88,10,False
NCO4 Control 5-4 32,14,8,False
NCO4 Control 5-4 32,16,7,False
NCO4 Control 5-4 32,17,8,False
NCO4 Control 5-4 32,67,3,False
NCO4 Control 5-4 32,77,5,False
NCO4 Control 5-4 34,27,6,False
NCO4 Control 5-4 34,28,11,False
NCO4 Control 5-4 36,63,9,False
NCO4 Control 5-4 41,13,9,False
NCO4 Control 5-4 41,23,6,False
NCO4 Control 5-4 41,52,9,False
NCO4 Control 5-4 46,13,8,False
NCO4 Control 5-4 46,62,7,False
NCO4 Control 5-4 49,53,4,False
nCO4 Lithium 5-4 1,33,7,False
nCO4 Lithium 5-4 2,14,4,False
nCO4 Lithium 5-4 2,33,4,False
nCO4 Lithium 5-4 2,37,6,False
nCO4 Lithium 5-4 2,54,5,False
nCO4 Lithium 5-4 3,16,4,False
nCO4 Lithium 5-4 3,79,6,False
nCO4 Lithium 5-4 4,84,5,False
nCO4 Lithium 5-4 4,86,10,False
nCO4 Lithium 5-4 5,88,6,False
nCO4 Lithium 5-4 5,89,9,False
nCO4 Lithium 5-4 6,4,6,False
nCO4 Lithium 5-4 6,5,5,False
nCO4 Lithium 5-4 6,74,7,False
nCO4 Lithium 5-4 6,78,5,False
nCO4 Lithium 5-4 7,69,5,False
nCO4 Lithium 5-4 7,78,4,False
nCO4 Lithium 5-4 7,84,5,False
nCO4 Lithium 5-4 7,85,8,False
nCO4 Lithium 5-4 7,86,7,False
nCO4 Lithium 5-4 8,17,9,False
nCO4 Lithium 5-4 8,23,4,False
nCO4 Lithium 5-4 8,28,4,False
nCO4 Lithium 5-4 9,39,6,False
nCO4 Lithium 5-4 10,96,7,False
nCO4 Lithium 5-4 12,26,1,False
nCO4 Lithium 5-4 12,76,6,False
nCO4 Lithium 5-4 13,16,4,False
nCO4 Lithium 5-4 13,44,0,False
nCO4 Lithium 5-4 13,45,0,False
nCO4 Lithium 5-4 13,54,3,False
nCO4 Lithium 5-4 13,84,6,False
nCO4 Lithium 5-4 13,86,5,False
nCO4 Lithium 5-4 16,44,5,False
nCO4 Lithium 5-4 17,58,5,False
nCO4 Lithium 5-4 17,77,6,False
nCO4 Lithium 5-4 18,32,8,False
nCO4 Lithium 5-4 18,44,5,False
nCO4 Lithium 5-4 19,41,5,False
nCO4 Lithium 5-4 20,14,7,False
nCO4 Lithium 5-4 20,49,7,False
nCO4 Lithium 5-4 20,59,6,False
nCO4 Lithium 5-4 20,68,5,False
nCO4 Lithium 5-4 22,14,7,False
nCO4 Lithium 5-4 23,25,5,False
nCO4 Lithium 5-4 23,34,5,False
nCO4 Lithium 5-4 23,56,4,False
nCO4 Lithium 5-4 23,74,6,False
nCO4 Lithium 5-4 23,76,4,False
nCO4 Lithium 5-4 24,38,2,False
nCO4 Lithium 5-4 27,43,5,False
nCO4 Lithium 5-4 27,50,10,False
nCO4 Lithium 5-4 28,85,11,False
nCO4 Lithium 5-4 28,86,4,False
nCO4 Lithium 5-4 28,87,12,False
nCO4 Lithium 5-4 29,39,14,False
nCO4 Lithium 5-4 29,66,5,False
nCO4 Lithium 5-4 29,68,6,False
nCO4 Lithium 5-4 29,69,6,False
nCO4 Lithium 5-4 30,25,3,False
nCO4 Lithium 5-4 30,26,5,False
nCO4 Lithium 5-4 30,88,4,False
nCO4 Lithium 5-4 31,14,4,False
nCO4 Lithium 5-4 31,33,5,False
nCO4 Lithium 5-4 31,42,7,False
nCO4 Lithium 5-4 31,44,3,False
nCO4 Lithium 5-4 32,7,4,False
nCO4 Lithium 5-4 32,17,4,False
nCO4 Lithium 5-4 35,26,6,False
nCO4 Lithium 5-4 35,28,6,False
nCO4 Lithium 5-4 35,70,7,False
nCO4 Lithium 5-4 36,53,6,False
nCO4 Lithium 5-4 36,76,4,False
nCO4 Lithium 5-4 36,85,4,False
nCO4 Lithium 5-4 37,63,2,False
nCO4 Lithium 5-4 37,74,3,False
nCO4 Lithium 5-4 38,39,4,False
nCO4 Lithium 5-4 38,49,4,False
nCO4 Lithium 5-4 38,88,7,False
nCO4 Lithium 5-4 39,15,10,False
nCO4 Lithium 5-4 40,43,5,False
nCO4 Lithium 5-4 40,85,4,False
nCO4 Lithium 5-4 43,49,7,False
nCO4 Lithium 5-4 43,59,6,False
nCO4 Lithium 5-4 43,77,7,False
nCO4 Lithium 5-4 44,56,7,False
nCO4 Lithium 5-4 44,57,4,False
nCO4 Lithium 5-4 44,65,3,False
nCO4 Lithium 5-4 44,84,7,False
nCO4 Lithium 5-4 45,23,4,False
nCO4 Lithium 5-4 45,85,4,False
nCO4 Lithium 5-4 46,5,7,False
nCO4 Lithium 5-4 46,76,4,False
nCO4 Lithium 5-4 47,22,6,False
nCO4 Lithium 5-4 47,23,2,False
nCO4 Lithium 5-4 47,32,8,False
nCO4 Lithium 5-4 47,44,4,False
nCO4 Lithium 5-4 47,53,8,False
nCO4 Lithium 5-4 48,15,6,False
nCO4 Lithium 5-4 48,67,5,False
nCO4 Lithium 5-4 48,68,12,False
nCO4 Lithium 5-4 49,52,4,False
nCO4 Lithium 5-4 49,62,11,False
nCO4 Lithium 5-4 50,32,13,False
nCO4 Lithium 5-4 50,42,4,False
nCO4 Lithium 5-4 50,51,5,False
nCO4 Lithium 5-4 50,52,6,False
nCO4 Lithium 5-4 50,72,6,False
